account_id,service,month,spend
2637409966,EC2-Other,2024-04-01,"75,486"
2637409966,EC2-Other,2024-05-01,"74,928"
2637409966,EC2-Other,2024-06-01,"76,134"
2637409966,EC2-Other,2024-07-01,"77,508"
2637409966,EC2-Other,2024-08-01,"80,479"
2637409966,EC2-Other,2024-09-01,"80,262"
2637409966,EC2-Other,2024-10-01,"78,451"
2637409966,EC2-Other,2024-11-01,"77,341"
2637409966,EC2-Other,2024-12-01,"77,752"
2637409966,EC2-Other,2025-01-01,"78,908"
2637409966,EC2-Other,2025-02-01,"78,982"
2637409966,EC2-Other,2025-03-01,"80,962"
2637409966,EC2-Instances,2024-04-01,"53,734"
2637409966,EC2-Instances,2024-05-01,"52,176"
2637409966,EC2-Instances,2024-06-01,"53,214"
2637409966,EC2-Instances,2024-07-01,"54,738"
2637409966,EC2-Instances,2024-08-01,"59,547"
2637409966,EC2-Instances,2024-09-01,"54,485"
2637409966,EC2-Instances,2024-10-01,"57,750"
2637409966,EC2-Instances,2024-11-01,"55,440"
2637409966,EC2-Instances,2024-12-01,"59,940"
2637409966,EC2-Instances,2025-01-01,"60,815"
2637409966,EC2-Instances,2025-02-01,"55,322"
2637409966,EC2-Instances,2025-03-01,"61,528"
2637409966,ElastiCache,2024-04-01,"40,008"
2637409966,ElastiCache,2024-05-01,"41,353"
2637409966,ElastiCache,2024-06-01,"37,325"
2637409966,ElastiCache,2024-07-01,"37,078"
2637409966,ElastiCache,2024-08-01,"36,987"
2637409966,ElastiCache,2024-09-01,"35,856"
2637409966,ElastiCache,2024-10-01,"29,212"
2637409966,ElastiCache,2024-11-01,"28,287"
2637409966,ElastiCache,2024-12-01,"29,246"
2637409966,ElastiCache,2025-01-01,"34,550"
2637409966,ElastiCache,2025-02-01,"26,913"
2637409966,ElastiCache,2025-03-01,"28,821"
2637409966,S3,2024-04-01,"7,153"
2637409966,S3,2024-05-01,"7,440"
2637409966,S3,2024-06-01,"9,320"
2637409966,S3,2024-07-01,"6,164"
2637409966,S3,2024-08-01,"6,216"
2637409966,S3,2024-09-01,"5,790"
2637409966,S3,2024-10-01,"5,899"
2637409966,S3,2024-11-01,"5,526"
2637409966,S3,2024-12-01,"5,596"
2637409966,S3,2025-01-01,"5,483"
2637409966,S3,2025-02-01,"5,165"
2637409966,S3,2025-03-01,"5,370"
2637409966,CloudWatch,2024-04-01,"3,091"
2637409966,CloudWatch,2024-05-01,"3,114"
2637409966,CloudWatch,2024-06-01,"3,368"
2637409966,CloudWatch,2024-07-01,"3,220"
2637409966,CloudWatch,2024-08-01,"3,215"
2637409966,CloudWatch,2024-09-01,"3,100"
2637409966,CloudWatch,2024-10-01,"3,194"
2637409966,CloudWatch,2024-11-01,"3,102"
2637409966,CloudWatch,2024-12-01,"3,199"
2637409966,CloudWatch,2025-01-01,"3,195"
2637409966,CloudWatch,2025-02-01,"2,929"
2637409966,CloudWatch,2025-03-01,"3,215"
