account_id,day,spend,service_id
075790327284,2025-04-23,3.57,44
075790327284,2025-04-23,0.0,68
075790327284,2025-04-23,15.72,23
075790327284,2025-04-23,32.83,8
075790327284,2025-04-23,0.0,62
075790327284,2025-04-23,0.69,40
075790327284,2025-04-23,475.49,5
075790327284,2025-04-23,3.2,28
075790327284,2025-04-23,0.0,47
075790327284,2025-04-23,7.33,13
075790327284,2025-04-23,4.8,18
075790327284,2025-04-23,706.69,4
075790327284,2025-04-23,0.17,24
075790327284,2025-04-23,0.03,58
075790327284,2025-04-23,0.0,95
075790327284,2025-04-23,4.84,11
075790327284,2025-04-23,0.51,20
075790327284,2025-04-23,3.04,29
075790327284,2025-04-23,0.0,52
075790327284,2025-04-23,0.0,89
075790327284,2025-04-23,33.29,3
075790327284,2025-04-23,1.59,43
090436275138,2025-04-23,0.01,55
090436275138,2025-04-23,50.02,1
090436275138,2025-04-23,0.0,96
090436275138,2025-04-23,0.3,50
090436275138,2025-04-23,11.49,6
090436275138,2025-04-23,0.07,39
090436275138,2025-04-23,0.0,46
090436275138,2025-04-23,55.96,2
090436275138,2025-04-23,0.0,44
090436275138,2025-04-23,0.0,68
090436275138,2025-04-23,2.3,23
090436275138,2025-04-23,39.66,8
090436275138,2025-04-23,0.0,62
090436275138,2025-04-23,1.34,40
090436275138,2025-04-23,2.2,4
090436275138,2025-04-23,0.0,47
090436275138,2025-04-23,7.2,18
090436275138,2025-04-23,0.0,88
090436275138,2025-04-23,1.66,11
090436275138,2025-04-23,0.0,29
090436275138,2025-04-23,0.0,52
090436275138,2025-04-23,0.08,3
090436275138,2025-04-23,0.0,43
090436275138,2025-04-23,0.02,61
097001033170,2025-04-23,0.02,55
097001033170,2025-04-23,43.87,1
097001033170,2025-04-23,0.0,96
097001033170,2025-04-23,4.74,6
097001033170,2025-04-23,0.07,39
097001033170,2025-04-23,0.0,46
097001033170,2025-04-23,49.28,2
097001033170,2025-04-23,0.1,44
097001033170,2025-04-23,0.0,68
097001033170,2025-04-23,10.32,8
097001033170,2025-04-23,0.0,62
097001033170,2025-04-23,0.0,40
097001033170,2025-04-23,1.31,4
097001033170,2025-04-23,0.0,47
097001033170,2025-04-23,0.21,13
097001033170,2025-04-23,0.0,24
097001033170,2025-04-23,0.42,11
097001033170,2025-04-23,0.0,29
097001033170,2025-04-23,0.0,52
097001033170,2025-04-23,0.32,3
097001033170,2025-04-23,0.0,43
116631508635,2025-04-23,0.14,44
116631508635,2025-04-23,0.0,24
116631508635,2025-04-23,0.0,55
116631508635,2025-04-23,0.0,68
116631508635,2025-04-23,0.07,23
116631508635,2025-04-23,0.12,8
116631508635,2025-04-23,0.06,11
116631508635,2025-04-23,1.12,1
116631508635,2025-04-23,0.0,96
116631508635,2025-04-23,0.0,52
116631508635,2025-04-23,0.14,3
116631508635,2025-04-23,0.01,4
116631508635,2025-04-23,0.08,40
116631508635,2025-04-23,0.0,43
116631508635,2025-04-23,0.1,38
116631508635,2025-04-23,0.04,39
116631508635,2025-04-23,0.0,46
116631508635,2025-04-23,0.0,47
127247839315,2025-04-23,0.01,55
127247839315,2025-04-23,9.25,42
127247839315,2025-04-23,22.71,1
127247839315,2025-04-23,0.0,96
127247839315,2025-04-23,3.73,6
127247839315,2025-04-23,0.04,39
127247839315,2025-04-23,4.21,45
127247839315,2025-04-23,0.0,46
127247839315,2025-04-23,37.66,2
127247839315,2025-04-23,0.0,44
127247839315,2025-04-23,0.0,68
127247839315,2025-04-23,6.01,8
127247839315,2025-04-23,0.0,40
127247839315,2025-04-23,0.0,4
127247839315,2025-04-23,0.0,47
127247839315,2025-04-23,0.08,11
127247839315,2025-04-23,8.24,20
127247839315,2025-04-23,0.01,29
127247839315,2025-04-23,0.0,52
127247839315,2025-04-23,0.0,3
127247839315,2025-04-23,0.0,43
130653941854,2025-04-23,0.0,44
130653941854,2025-04-23,0.01,55
130653941854,2025-04-23,0.0,68
130653941854,2025-04-23,0.13,42
130653941854,2025-04-23,0.0,23
130653941854,2025-04-23,0.48,8
130653941854,2025-04-23,0.01,11
130653941854,2025-04-23,0.0,29
130653941854,2025-04-23,0.0,96
130653941854,2025-04-23,0.0,52
130653941854,2025-04-23,0.61,4
130653941854,2025-04-23,0.0,43
130653941854,2025-04-23,0.06,40
130653941854,2025-04-23,0.04,39
130653941854,2025-04-23,0.0,46
130653941854,2025-04-23,0.0,47
131752971524,2025-04-23,0.0,55
131752971524,2025-04-23,0.34,42
131752971524,2025-04-23,26.27,1
131752971524,2025-04-23,0.0,96
131752971524,2025-04-23,2.37,6
131752971524,2025-04-23,0.08,39
131752971524,2025-04-23,0.0,46
131752971524,2025-04-23,59.74,2
131752971524,2025-04-23,0.0,44
131752971524,2025-04-23,0.0,68
131752971524,2025-04-23,0.07,23
131752971524,2025-04-23,19.11,8
131752971524,2025-04-23,0.0,62
131752971524,2025-04-23,0.13,40
131752971524,2025-04-23,0.08,4
131752971524,2025-04-23,0.0,47
131752971524,2025-04-23,1.38,11
131752971524,2025-04-23,0.28,20
131752971524,2025-04-23,0.0,29
131752971524,2025-04-23,0.0,52
131752971524,2025-04-23,0.0,43
135329050410,2025-04-23,0.01,55
135329050410,2025-04-23,13.88,1
135329050410,2025-04-23,0.0,96
135329050410,2025-04-23,3.48,6
135329050410,2025-04-23,0.07,39
135329050410,2025-04-23,0.0,46
135329050410,2025-04-23,9.28,2
135329050410,2025-04-23,0.0,44
135329050410,2025-04-23,0.0,68
135329050410,2025-04-23,0.02,23
135329050410,2025-04-23,17.96,8
135329050410,2025-04-23,0.0,62
135329050410,2025-04-23,0.04,40
135329050410,2025-04-23,1.34,4
135329050410,2025-04-23,0.0,47
135329050410,2025-04-23,0.21,13
135329050410,2025-04-23,0.0,24
135329050410,2025-04-23,0.37,11
135329050410,2025-04-23,0.0,29
135329050410,2025-04-23,0.0,52
135329050410,2025-04-23,0.0,43
153518195166,2025-04-23,0.01,55
153518195166,2025-04-23,6.08,1
153518195166,2025-04-23,0.0,96
153518195166,2025-04-23,0.04,39
153518195166,2025-04-23,0.0,46
153518195166,2025-04-23,0.0,2
153518195166,2025-04-23,0.41,44
153518195166,2025-04-23,0.0,68
153518195166,2025-04-23,0.05,23
153518195166,2025-04-23,14.16,8
153518195166,2025-04-23,0.05,40
153518195166,2025-04-23,0.13,4
153518195166,2025-04-23,0.0,102
153518195166,2025-04-23,0.0,47
153518195166,2025-04-23,0.0,13
153518195166,2025-04-23,11.99,24
153518195166,2025-04-23,0.0,38
153518195166,2025-04-23,0.0,11
153518195166,2025-04-23,0.01,29
153518195166,2025-04-23,0.0,106
153518195166,2025-04-23,0.0,52
153518195166,2025-04-23,0.03,3
153518195166,2025-04-23,0.0,43
153518195166,2025-04-23,0.07,75
161115069565,2025-04-23,0.3,44
161115069565,2025-04-23,0.01,55
161115069565,2025-04-23,0.0,68
161115069565,2025-04-23,41.48,8
161115069565,2025-04-23,0.0,11
161115069565,2025-04-23,382.79,1
161115069565,2025-04-23,0.0,96
161115069565,2025-04-23,0.0,52
161115069565,2025-04-23,0.03,75
161115069565,2025-04-23,144.77,2
161115069565,2025-04-23,3.01,4
161115069565,2025-04-23,0.0,43
161115069565,2025-04-23,0.0,40
161115069565,2025-04-23,1.15,6
161115069565,2025-04-23,0.08,30
161115069565,2025-04-23,0.01,39
161115069565,2025-04-23,0.01,46
161115069565,2025-04-23,0.0,47
182401677120,2025-04-23,0.01,55
182401677120,2025-04-23,26.31,7
182401677120,2025-04-23,673.01,1
182401677120,2025-04-23,0.0,96
182401677120,2025-04-23,16.2,6
182401677120,2025-04-23,0.2,39
182401677120,2025-04-23,2.08,46
182401677120,2025-04-23,147.67,2
182401677120,2025-04-23,0.47,44
182401677120,2025-04-23,0.0,68
182401677120,2025-04-23,0.97,23
182401677120,2025-04-23,35.74,8
182401677120,2025-04-23,0.0,62
182401677120,2025-04-23,0.0,40
182401677120,2025-04-23,52.75,4
182401677120,2025-04-23,0.0,47
182401677120,2025-04-23,0.7,13
182401677120,2025-04-23,4.8,18
182401677120,2025-04-23,0.0,102
182401677120,2025-04-23,0.02,24
182401677120,2025-04-23,6.68,11
182401677120,2025-04-23,0.0,29
182401677120,2025-04-23,0.0,52
182401677120,2025-04-23,0.0,43
182401677120,2025-04-23,2.19,61
185774682289,2025-04-23,0.0,44
185774682289,2025-04-23,0.01,55
185774682289,2025-04-23,0.0,68
185774682289,2025-04-23,0.0,7
185774682289,2025-04-23,0.0,96
185774682289,2025-04-23,0.0,52
185774682289,2025-04-23,0.0,4
185774682289,2025-04-23,0.0,40
185774682289,2025-04-23,0.0,43
185774682289,2025-04-23,0.04,39
185774682289,2025-04-23,0.0,46
185774682289,2025-04-23,0.0,47
210577074618,2025-04-23,0.01,55
210577074618,2025-04-23,20.48,42
210577074618,2025-04-23,183.6,1
210577074618,2025-04-23,0.0,96
210577074618,2025-04-23,2.31,6
210577074618,2025-04-23,0.04,39
210577074618,2025-04-23,0.01,45
210577074618,2025-04-23,0.1,46
210577074618,2025-04-23,222.23,2
210577074618,2025-04-23,0.07,44
210577074618,2025-04-23,0.02,68
210577074618,2025-04-23,13.02,8
210577074618,2025-04-23,0.0,62
210577074618,2025-04-23,0.14,40
210577074618,2025-04-23,168.11,4
210577074618,2025-04-23,0.0,47
210577074618,2025-04-23,0.02,13
210577074618,2025-04-23,2.4,18
210577074618,2025-04-23,0.0,24
210577074618,2025-04-23,1.37,11
210577074618,2025-04-23,392.62,20
210577074618,2025-04-23,557.14,10
210577074618,2025-04-23,0.0,52
210577074618,2025-04-23,17.53,3
210577074618,2025-04-23,0.0,43
211125458732,2025-04-23,0.01,55
211125458732,2025-04-23,1608.12,1
211125458732,2025-04-23,0.0,96
211125458732,2025-04-23,74.32,6
211125458732,2025-04-23,0.01,39
211125458732,2025-04-23,0.75,46
211125458732,2025-04-23,1042.29,2
211125458732,2025-04-23,0.0,44
211125458732,2025-04-23,0.0,68
211125458732,2025-04-23,35.94,8
211125458732,2025-04-23,0.0,62
211125458732,2025-04-23,0.84,40
211125458732,2025-04-23,142.93,4
211125458732,2025-04-23,0.0,47
211125458732,2025-04-23,0.02,13
211125458732,2025-04-23,2.4,18
211125458732,2025-04-23,1.6,11
211125458732,2025-04-23,0.0,29
211125458732,2025-04-23,0.0,52
211125458732,2025-04-23,0.0,43
211125515568,2025-04-23,0.01,55
211125515568,2025-04-23,6.77,7
211125515568,2025-04-23,460.18,1
211125515568,2025-04-23,0.0,96
211125515568,2025-04-23,7.52,6
211125515568,2025-04-23,0.01,39
211125515568,2025-04-23,0.0,46
211125515568,2025-04-23,699.83,2
211125515568,2025-04-23,0.41,44
211125515568,2025-04-23,0.0,68
211125515568,2025-04-23,0.11,23
211125515568,2025-04-23,17.21,8
211125515568,2025-04-23,0.15,40
211125515568,2025-04-23,83.53,5
211125515568,2025-04-23,45.52,4
211125515568,2025-04-23,0.0,47
211125515568,2025-04-23,1.17,13
211125515568,2025-04-23,19.2,18
211125515568,2025-04-23,0.16,24
211125515568,2025-04-23,0.0,100
211125515568,2025-04-23,7.91,11
211125515568,2025-04-23,0.0,29
211125515568,2025-04-23,0.0,52
211125515568,2025-04-23,30.06,3
211125515568,2025-04-23,0.0,43
218943325897,2025-04-23,0.01,55
218943325897,2025-04-23,4.26,1
218943325897,2025-04-23,0.0,96
218943325897,2025-04-23,0.57,6
218943325897,2025-04-23,0.22,39
218943325897,2025-04-23,0.0,46
218943325897,2025-04-23,0.0,2
218943325897,2025-04-23,0.1,44
218943325897,2025-04-23,0.0,68
218943325897,2025-04-23,0.01,23
218943325897,2025-04-23,6.48,8
218943325897,2025-04-23,0.01,40
218943325897,2025-04-23,0.0,4
218943325897,2025-04-23,0.0,47
218943325897,2025-04-23,0.13,13
218943325897,2025-04-23,0.0,11
218943325897,2025-04-23,0.0,29
218943325897,2025-04-23,0.0,52
218943325897,2025-04-23,0.0,43
233815244996,2025-04-23,0.1,55
233815244996,2025-04-23,0.0,42
233815244996,2025-04-23,8.15,7
233815244996,2025-04-23,102.79,1
233815244996,2025-04-23,0.0,96
233815244996,2025-04-23,0.0,98
233815244996,2025-04-23,11.08,6
233815244996,2025-04-23,0.04,39
233815244996,2025-04-23,0.01,46
233815244996,2025-04-23,251.44,2
233815244996,2025-04-23,0.21,44
233815244996,2025-04-23,0.0,68
233815244996,2025-04-23,18.72,23
233815244996,2025-04-23,0.7,15
233815244996,2025-04-23,13.54,8
233815244996,2025-04-23,0.0,62
233815244996,2025-04-23,0.0,76
233815244996,2025-04-23,0.97,40
233815244996,2025-04-23,2.47,16
233815244996,2025-04-23,0.96,4
233815244996,2025-04-23,0.0,47
233815244996,2025-04-23,16.31,13
233815244996,2025-04-23,2.4,18
233815244996,2025-04-23,0.0,102
233815244996,2025-04-23,0.02,24
233815244996,2025-04-23,14.99,11
233815244996,2025-04-23,0.0,20
233815244996,2025-04-23,1.53,29
233815244996,2025-04-23,42.82,10
233815244996,2025-04-23,0.0,52
233815244996,2025-04-23,18.19,26
233815244996,2025-04-23,84.38,3
233815244996,2025-04-23,30.15,17
233815244996,2025-04-23,7.2,22
233815244996,2025-04-23,0.0,43
239103975135,2025-04-23,0.1,44
239103975135,2025-04-23,0.01,55
239103975135,2025-04-23,0.0,68
239103975135,2025-04-23,0.0,29
239103975135,2025-04-23,17.71,8
239103975135,2025-04-23,0.67,11
239103975135,2025-04-23,0.0,62
239103975135,2025-04-23,33.99,1
239103975135,2025-04-23,0.0,96
239103975135,2025-04-23,0.0,52
239103975135,2025-04-23,94.74,2
239103975135,2025-04-23,9.86,4
239103975135,2025-04-23,0.0,43
239103975135,2025-04-23,0.0,40
239103975135,2025-04-23,3.31,6
239103975135,2025-04-23,0.07,39
239103975135,2025-04-23,0.0,46
239103975135,2025-04-23,0.0,47
239666495852,2025-04-23,0.01,55
239666495852,2025-04-23,6.2,1
239666495852,2025-04-23,0.0,96
239666495852,2025-04-23,0.57,6
239666495852,2025-04-23,0.04,39
239666495852,2025-04-23,0.03,46
239666495852,2025-04-23,0.13,2
239666495852,2025-04-23,0.07,44
239666495852,2025-04-23,0.0,68
239666495852,2025-04-23,0.01,23
239666495852,2025-04-23,6.72,8
239666495852,2025-04-23,0.0,62
239666495852,2025-04-23,0.0,40
239666495852,2025-04-23,0.0,4
239666495852,2025-04-23,0.0,47
239666495852,2025-04-23,0.85,13
239666495852,2025-04-23,2.4,18
239666495852,2025-04-23,0.01,11
239666495852,2025-04-23,0.0,29
239666495852,2025-04-23,0.0,52
239666495852,2025-04-23,0.0,43
251917288737,2025-04-23,7.2,22
251917288737,2025-04-23,0.0,46
251917288737,2025-04-23,0.01,39
251917288737,2025-04-23,196.46,4
251917288737,2025-04-23,0.0,96
251917288737,2025-04-23,0.0,68
251917288737,2025-04-23,0.0,40
251917288737,2025-04-23,0.0,11
251917288737,2025-04-23,0.0,47
251917288737,2025-04-23,0.0,44
251917288737,2025-04-23,0.0,29
251917288737,2025-04-23,46.18,1
251917288737,2025-04-23,0.0,43
251917288737,2025-04-23,0.0,52
251917288737,2025-04-23,73.84,2
251917288737,2025-04-23,9.66,37
251917288737,2025-04-23,36.02,8
251917288737,2025-04-23,0.57,6
251917288737,2025-04-23,0.01,55
252197745876,2025-04-23,0.0,46
252197745876,2025-04-23,0.04,39
252197745876,2025-04-23,8.63,4
252197745876,2025-04-23,0.0,96
252197745876,2025-04-23,0.0,68
252197745876,2025-04-23,0.59,40
252197745876,2025-04-23,0.18,11
252197745876,2025-04-23,0.0,47
252197745876,2025-04-23,0.07,44
252197745876,2025-04-23,82.58,1
252197745876,2025-04-23,0.0,23
252197745876,2025-04-23,0.0,43
252197745876,2025-04-23,16.74,3
252197745876,2025-04-23,0.0,52
252197745876,2025-04-23,249.09,2
252197745876,2025-04-23,25.46,8
252197745876,2025-04-23,7.66,6
252197745876,2025-04-23,0.0,98
252197745876,2025-04-23,0.13,55
264522784930,2025-04-23,0.11,13
264522784930,2025-04-23,0.0,96
264522784930,2025-04-23,0.0,29
264522784930,2025-04-23,0.0,52
264522784930,2025-04-23,0.02,4
264522784930,2025-04-23,0.0,46
264522784930,2025-04-23,0.0,68
264522784930,2025-04-23,0.01,40
264522784930,2025-04-23,1.35,24
264522784930,2025-04-23,0.0,11
264522784930,2025-04-23,0.0,47
264522784930,2025-04-23,0.02,39
264522784930,2025-04-23,0.0,43
264522784930,2025-04-23,0.01,55
264522784930,2025-04-23,0.1,44
272415727726,2025-04-23,22.83,33
272415727726,2025-04-23,0.01,61
272415727726,2025-04-23,0.0,46
272415727726,2025-04-23,19.2,18
272415727726,2025-04-23,0.0,88
272415727726,2025-04-23,0.07,39
272415727726,2025-04-23,0.23,50
272415727726,2025-04-23,0.0,67
272415727726,2025-04-23,1033.74,4
272415727726,2025-04-23,0.0,96
272415727726,2025-04-23,0.04,68
272415727726,2025-04-23,237.71,7
272415727726,2025-04-23,1.02,40
272415727726,2025-04-23,0.02,20
272415727726,2025-04-23,1.16,47
272415727726,2025-04-23,24.55,11
272415727726,2025-04-23,0.71,44
272415727726,2025-04-23,40.6,13
272415727726,2025-04-23,408.25,5
272415727726,2025-04-23,0.0,62
272415727726,2025-04-23,0.07,29
272415727726,2025-04-23,0.0,85
272415727726,2025-04-23,306.26,1
272415727726,2025-04-23,57.27,23
272415727726,2025-04-23,0.0,91
272415727726,2025-04-23,0.0,17
272415727726,2025-04-23,14.4,32
272415727726,2025-04-23,1.56,43
272415727726,2025-04-23,173.42,3
272415727726,2025-04-23,98.02,38
272415727726,2025-04-23,0.0,81
272415727726,2025-04-23,0.0,52
272415727726,2025-04-23,988.69,2
272415727726,2025-04-23,0.01,16
272415727726,2025-04-23,0.02,42
272415727726,2025-04-23,15.92,8
272415727726,2025-04-23,38.72,21
272415727726,2025-04-23,79.82,6
272415727726,2025-04-23,0.0,106
272415727726,2025-04-23,0.18,24
272415727726,2025-04-23,0.01,55
