account_id,service_type,month,spend
567423616371,Location Service,2024-09-01,0.0004
567423616371,Simple Workflow Service,2024-09-01,0.0
567423616371,API Gateway,2024-09-01,0.0
567423616371,IoT,2024-09-01,0.0
567423616371,CloudShell,2024-09-01,0.0
567423616371,Glacier,2024-09-01,0.0
567423616371,CloudTrail,2024-09-01,0.0
567423616371,Migration Hub Refactor Spaces,2024-09-01,0.0
567423616371,SimpleDB,2024-09-01,0.0
567423616371,X-Ray,2024-09-01,0.0
567423616371,CloudFormation,2024-09-01,0.0
567423616371,EC2-Other,2024-10-01,128347.1246
567423616371,EC2-Instances,2024-10-01,69469.9468
567423616371,S3,2024-10-01,11289.1692
567423616371,Elastic Load Balancing,2024-10-01,10397.3169
567423616371,Route 53,2024-10-01,2587.44
567423616371,VPC,2024-10-01,1820.3836
567423616371,Elastic File System,2024-10-01,1456.6498
567423616371,CloudWatch,2024-10-01,435.2442
567423616371,Elastic MapReduce,2024-10-01,293.2704
567423616371,DynamoDB,2024-10-01,427.4826
567423616371,Config,2024-10-01,0.0
567423616371,Elastic Container Service for Kubernetes,2024-10-01,148.8
567423616371,Direct Connect,2024-10-01,89.28
567423616371,SageMaker,2024-10-01,160.5089
567423616371,QuickSight,2024-10-01,24.0
567423616371,EC2 Container Registry (ECR),2024-10-01,24.2821
567423616371,WAF,2024-10-01,21.0
567423616371,Elastic Container Service,2024-10-01,15.0377
567423616371,Step Functions,2024-10-01,13.8603
567423616371,Cost Explorer,2024-10-01,10.07
567423616371,Ubuntu Linux Desktop with Web Interface,2024-10-01,0.0
567423616371,Key Management Service,2024-10-01,4.4524
567423616371,CloudFront,2024-10-01,4.6429
567423616371,Glue,2024-10-01,4.0231
567423616371,Secrets Manager,2024-10-01,2.8101
567423616371,SQS,2024-10-01,2.3394
567423616371,Claude 3 Sonnet ( Bedrock Edition),2024-10-01,0.0
567423616371,Athena,2024-10-01,0.0
567423616371,Lambda,2024-10-01,0.6302
567423616371,Service Catalog,2024-10-01,1.5078
567423616371,SNS,2024-10-01,0.2549
567423616371,FSx,2024-10-01,0.2849
567423616371,Backup,2024-10-01,0.242
567423616371,CloudWatch Events,2024-10-01,0.1097
567423616371,Bedrock,2024-10-01,0.0
567423616371,SES,2024-10-01,0.0
567423616371,Location Service,2024-10-01,0.0004
567423616371,Simple Workflow Service,2024-10-01,0.0001
567423616371,API Gateway,2024-10-01,0.0
567423616371,IoT,2024-10-01,0.0
567423616371,CloudShell,2024-10-01,0.0
567423616371,Glacier,2024-10-01,0.0
567423616371,CloudTrail,2024-10-01,0.0
567423616371,Migration Hub Refactor Spaces,2024-10-01,0.0
567423616371,SimpleDB,2024-10-01,0.0
567423616371,X-Ray,2024-10-01,0.0
567423616371,CloudFormation,2024-10-01,0.0
567423616371,EC2-Other,2024-11-01,126514.0077
567423616371,EC2-Instances,2024-11-01,68394.3266
567423616371,S3,2024-11-01,11074.282
567423616371,Elastic Load Balancing,2024-11-01,9902.0609
567423616371,Route 53,2024-11-01,2389.5424
567423616371,VPC,2024-11-01,1732.5724
567423616371,Elastic File System,2024-11-01,1658.158
567423616371,CloudWatch,2024-11-01,423.2344
567423616371,Elastic MapReduce,2024-11-01,338.6895
567423616371,DynamoDB,2024-11-01,427.44
567423616371,Config,2024-11-01,0.0
567423616371,Elastic Container Service for Kubernetes,2024-11-01,223.9789
567423616371,Direct Connect,2024-11-01,86.4
567423616371,SageMaker,2024-11-01,18.88
567423616371,QuickSight,2024-11-01,24.0
567423616371,EC2 Container Registry (ECR),2024-11-01,24.3233
567423616371,WAF,2024-11-01,21.0
567423616371,Elastic Container Service,2024-11-01,14.4138
567423616371,Step Functions,2024-11-01,14.2776
567423616371,Cost Explorer,2024-11-01,9.87
567423616371,Ubuntu Linux Desktop with Web Interface,2024-11-01,0.0
567423616371,Key Management Service,2024-11-01,4.4198
567423616371,CloudFront,2024-11-01,4.2695
567423616371,Glue,2024-11-01,3.9876
567423616371,Secrets Manager,2024-11-01,2.8081
567423616371,SQS,2024-11-01,2.2617
567423616371,Claude 3 Sonnet ( Bedrock Edition),2024-11-01,0.0
567423616371,Athena,2024-11-01,0.0
567423616371,Lambda,2024-11-01,0.7055
567423616371,Service Catalog,2024-11-01,0.2016
567423616371,SNS,2024-11-01,0.2722
567423616371,FSx,2024-11-01,0.2849
567423616371,Backup,2024-11-01,0.245
567423616371,CloudWatch Events,2024-11-01,0.1044
567423616371,Bedrock,2024-11-01,0.0
567423616371,SES,2024-11-01,0.0
567423616371,Location Service,2024-11-01,0.0004
567423616371,Simple Workflow Service,2024-11-01,0.0001
567423616371,API Gateway,2024-11-01,0.0
567423616371,IoT,2024-11-01,0.0
567423616371,CloudShell,2024-11-01,0.0
567423616371,Glacier,2024-11-01,0.0
567423616371,CloudTrail,2024-11-01,0.0
567423616371,Migration Hub Refactor Spaces,2024-11-01,0.0
567423616371,SimpleDB,2024-11-01,0.0
567423616371,X-Ray,2024-11-01,0.0
567423616371,CloudFormation,2024-11-01,0.0
567423616371,EC2-Other,2024-12-01,128010.7357
567423616371,EC2-Instances,2024-12-01,74542.1946
567423616371,S3,2024-12-01,11183.0765
567423616371,Elastic Load Balancing,2024-12-01,10796.2948
567423616371,Route 53,2024-12-01,2478.628
567423616371,VPC,2024-12-01,1879.4527
567423616371,Elastic File System,2024-12-01,1855.438
567423616371,CloudWatch,2024-12-01,423.4717
567423616371,Elastic MapReduce,2024-12-01,262.0186
567423616371,DynamoDB,2024-12-01,427.4827
567423616371,Config,2024-12-01,0.0
567423616371,Elastic Container Service for Kubernetes,2024-12-01,148.8
567423616371,Direct Connect,2024-12-01,89.28
567423616371,SageMaker,2024-12-01,44.1247
567423616371,QuickSight,2024-12-01,24.0
567423616371,EC2 Container Registry (ECR),2024-12-01,24.3233
567423616371,WAF,2024-12-01,21.0
567423616371,Elastic Container Service,2024-12-01,13.2136
567423616371,Step Functions,2024-12-01,12.3869
567423616371,Cost Explorer,2024-12-01,10.01
567423616371,Ubuntu Linux Desktop with Web Interface,2024-12-01,0.0
567423616371,Key Management Service,2024-12-01,5.6459
567423616371,CloudFront,2024-12-01,2.235
567423616371,Glue,2024-12-01,3.8591
567423616371,Secrets Manager,2024-12-01,2.8127
567423616371,SQS,2024-12-01,2.3362
567423616371,Claude 3 Sonnet ( Bedrock Edition),2024-12-01,0.0
567423616371,Athena,2024-12-01,0.0
567423616371,Lambda,2024-12-01,0.7271
567423616371,Service Catalog,2024-12-01,0.231
567423616371,SNS,2024-12-01,0.4089
567423616371,FSx,2024-12-01,0.2849
567423616371,Backup,2024-12-01,0.2473
567423616371,CloudWatch Events,2024-12-01,0.1188
567423616371,Bedrock,2024-12-01,0.0
567423616371,SES,2024-12-01,0.0
567423616371,Location Service,2024-12-01,0.0004
567423616371,Simple Workflow Service,2024-12-01,0.0001
567423616371,API Gateway,2024-12-01,0.0
567423616371,IoT,2024-12-01,0.0
567423616371,CloudShell,2024-12-01,0.0
567423616371,Glacier,2024-12-01,0.0
567423616371,CloudTrail,2024-12-01,0.0
567423616371,Migration Hub Refactor Spaces,2024-12-01,0.0
567423616371,SimpleDB,2024-12-01,0.0
567423616371,X-Ray,2024-12-01,0.0
567423616371,CloudFormation,2024-12-01,0.0
567423616371,EC2-Other,2025-01-01,121884.072
567423616371,EC2-Instances,2025-01-01,76791.7022
567423616371,S3,2025-01-01,11205.2133
567423616371,Elastic Load Balancing,2025-01-01,10282.3434
567423616371,Route 53,2025-01-01,2579.5323
567423616371,VPC,2025-01-01,1899.8735
567423616371,Elastic File System,2025-01-01,2009.0075
567423616371,CloudWatch,2025-01-01,566.5195
567423616371,Elastic MapReduce,2025-01-01,293.3135
567423616371,DynamoDB,2025-01-01,427.483
567423616371,Config,2025-01-01,672.828
567423616371,Elastic Container Service for Kubernetes,2025-01-01,148.8
567423616371,Direct Connect,2025-01-01,89.28
567423616371,SageMaker,2025-01-01,45.6063
567423616371,QuickSight,2025-01-01,24.0
567423616371,EC2 Container Registry (ECR),2025-01-01,24.3233
567423616371,WAF,2025-01-01,21.0
567423616371,Elastic Container Service,2025-01-01,16.5551
567423616371,Step Functions,2025-01-01,11.7859
567423616371,Cost Explorer,2025-01-01,10.56
567423616371,Ubuntu Linux Desktop with Web Interface,2025-01-01,0.0
567423616371,Key Management Service,2025-01-01,6.6475
567423616371,CloudFront,2025-01-01,2.8627
567423616371,Glue,2025-01-01,4.0179
567423616371,Secrets Manager,2025-01-01,2.8066
567423616371,SQS,2025-01-01,2.3356
567423616371,Claude 3 Sonnet ( Bedrock Edition),2025-01-01,1.2821
567423616371,Athena,2025-01-01,0.0
567423616371,Lambda,2025-01-01,0.6404
567423616371,Service Catalog,2025-01-01,0.2317
567423616371,SNS,2025-01-01,0.3803
567423616371,FSx,2025-01-01,0.2849
567423616371,Backup,2025-01-01,0.2482
567423616371,CloudWatch Events,2025-01-01,0.0962
567423616371,Bedrock,2025-01-01,0.0227
567423616371,SES,2025-01-01,0.0005
567423616371,Location Service,2025-01-01,0.0004
567423616371,Simple Workflow Service,2025-01-01,0.0
567423616371,API Gateway,2025-01-01,0.0
567423616371,IoT,2025-01-01,0.0
567423616371,CloudShell,2025-01-01,0.0
567423616371,Glacier,2025-01-01,0.0
567423616371,CloudTrail,2025-01-01,0.0
567423616371,Migration Hub Refactor Spaces,2025-01-01,0.0
567423616371,SimpleDB,2025-01-01,0.0
567423616371,X-Ray,2025-01-01,0.0
567423616371,CloudFormation,2025-01-01,0.0
567423616371,EC2-Other,2025-02-01,116020.0033
567423616371,EC2-Instances,2025-02-01,69085.3306
567423616371,S3,2025-02-01,11024.5941
567423616371,Elastic Load Balancing,2025-02-01,9256.9038
567423616371,Route 53,2025-02-01,2420.2205
567423616371,VPC,2025-02-01,1749.2653
567423616371,Elastic File System,2025-02-01,1221.1627
567423616371,CloudWatch,2025-02-01,785.7196
567423616371,Elastic MapReduce,2025-02-01,277.905
567423616371,DynamoDB,2025-02-01,427.3555
567423616371,Config,2025-02-01,961.851
567423616371,Elastic Container Service for Kubernetes,2025-02-01,80.1704
567423616371,Direct Connect,2025-02-01,80.64
567423616371,SageMaker,2025-02-01,61.9018
567423616371,QuickSight,2025-02-01,24.0
567423616371,EC2 Container Registry (ECR),2025-02-01,24.3233
567423616371,WAF,2025-02-01,21.0
567423616371,Elastic Container Service,2025-02-01,13.5585
567423616371,Step Functions,2025-02-01,9.9023
567423616371,Cost Explorer,2025-02-01,9.46
567423616371,Ubuntu Linux Desktop with Web Interface,2025-02-01,0.0
567423616371,Key Management Service,2025-02-01,6.4701
567423616371,CloudFront,2025-02-01,2.3595
567423616371,Glue,2025-02-01,3.9173
567423616371,Secrets Manager,2025-02-01,2.7994
567423616371,SQS,2025-02-01,2.1094
567423616371,Claude 3 Sonnet ( Bedrock Edition),2025-02-01,8.8306
567423616371,Athena,2025-02-01,0.0
567423616371,Lambda,2025-02-01,0.5434
567423616371,Service Catalog,2025-02-01,0.2002
567423616371,SNS,2025-02-01,0.3642
567423616371,FSx,2025-02-01,0.2849
567423616371,Backup,2025-02-01,0.2505
567423616371,CloudWatch Events,2025-02-01,0.0755
567423616371,Bedrock,2025-02-01,0.0
567423616371,SES,2025-02-01,0.0
567423616371,Location Service,2025-02-01,0.0004
567423616371,Simple Workflow Service,2025-02-01,0.0
567423616371,API Gateway,2025-02-01,0.0
567423616371,IoT,2025-02-01,0.0
567423616371,CloudShell,2025-02-01,0.0
567423616371,Glacier,2025-02-01,0.0
567423616371,CloudTrail,2025-02-01,0.0
567423616371,Migration Hub Refactor Spaces,2025-02-01,0.0
567423616371,SimpleDB,2025-02-01,0.0
567423616371,X-Ray,2025-02-01,0.0
567423616371,CloudFormation,2025-02-01,0.0
567423616371,EC2-Other,2025-03-01,104833.7534
567423616371,EC2-Instances,2025-03-01,70941.4762
567423616371,S3,2025-03-01,11032.7553
567423616371,Elastic Load Balancing,2025-03-01,9708.2169
567423616371,Route 53,2025-03-01,2578.7112
567423616371,VPC,2025-03-01,1891.2825
567423616371,Elastic File System,2025-03-01,0.0538
567423616371,CloudWatch,2025-03-01,574.1102
567423616371,Elastic MapReduce,2025-03-01,268.9237
567423616371,DynamoDB,2025-03-01,427.483
567423616371,Config,2025-03-01,0.0
567423616371,Elastic Container Service for Kubernetes,2025-03-01,0.0
567423616371,Direct Connect,2025-03-01,89.28
567423616371,SageMaker,2025-03-01,370.2692
567423616371,QuickSight,2025-03-01,24.0
567423616371,EC2 Container Registry (ECR),2025-03-01,24.3233
567423616371,WAF,2025-03-01,21.0
567423616371,Elastic Container Service,2025-03-01,15.5946
567423616371,Step Functions,2025-03-01,10.7967
567423616371,Cost Explorer,2025-03-01,15.04
567423616371,Ubuntu Linux Desktop with Web Interface,2025-03-01,0.0
567423616371,Key Management Service,2025-03-01,6.5161
567423616371,CloudFront,2025-03-01,1.9068
567423616371,Glue,2025-03-01,4.0179
567423616371,Secrets Manager,2025-03-01,2.7947
567423616371,SQS,2025-03-01,2.3333
567423616371,Claude 3 Sonnet ( Bedrock Edition),2025-03-01,0.1864
567423616371,Athena,2025-03-01,0.0
567423616371,Lambda,2025-03-01,0.5457
567423616371,Service Catalog,2025-03-01,0.3451
567423616371,SNS,2025-03-01,0.1848
567423616371,FSx,2025-03-01,0.2849
567423616371,Backup,2025-03-01,0.246
567423616371,CloudWatch Events,2025-03-01,0.0776
567423616371,Bedrock,2025-03-01,0.0
567423616371,SES,2025-03-01,0.0
567423616371,Location Service,2025-03-01,0.0004
567423616371,Simple Workflow Service,2025-03-01,0.0
567423616371,API Gateway,2025-03-01,0.0
567423616371,IoT,2025-03-01,0.0
567423616371,CloudShell,2025-03-01,0.0
567423616371,Glacier,2025-03-01,0.0
567423616371,CloudTrail,2025-03-01,0.0
567423616371,Migration Hub Refactor Spaces,2025-03-01,0.0
567423616371,SimpleDB,2025-03-01,0.0
567423616371,X-Ray,2025-03-01,0.0
567423616371,CloudFormation,2025-03-01,0.0
337891198417,Bedrock,2024-04-01,0.0
337891198417,EC2-Instances,2024-04-01,1301.7818
337891198417,EC2-Other,2024-04-01,1156.0593
337891198417,VPC,2024-04-01,817.9447
337891198417,S3,2024-04-01,713.4254
337891198417,Elastic Load Balancing,2024-04-01,278.1512
337891198417,SageMaker,2024-04-01,0.0
337891198417,Elastic Container Service for Kubernetes,2024-04-01,152.4067
337891198417,CloudWatch,2024-04-01,42.86
337891198417,Direct Connect,2024-04-01,0.0529
337891198417,Kinesis Firehose,2024-04-01,90.5448
337891198417,CloudWatch Events,2024-04-01,59.675
337891198417,EC2 Container Registry (ECR),2024-04-01,19.2087
337891198417,Secrets Manager,2024-04-01,17.7229
337891198417,Lambda,2024-04-01,10.1892
337891198417,Resilience Hub,2024-04-01,15.0
337891198417,ElastiCache,2024-04-01,0.0
337891198417,OpenSearch Service,2024-04-01,0.0
337891198417,WAF,2024-04-01,6.0
337891198417,Key Management Service,2024-04-01,2.3633
337891198417,Service Catalog,2024-04-01,0.0847
337891198417,Cost Explorer,2024-04-01,2.18
337891198417,Claude 3.5 Sonnet ( Bedrock Edition),2024-04-01,0.0
337891198417,Claude 3 Sonnet ( Bedrock Edition),2024-04-01,0.0
337891198417,Route 53,2024-04-01,0.7
337891198417,Claude 3.7 Sonnet ( Bedrock Edition),2024-04-01,0.0
337891198417,SQS,2024-04-01,0.3032
337891198417,Systems Manager,2024-04-01,0.0
337891198417,SNS,2024-04-01,0.0096
337891198417,Glue,2024-04-01,0.0048
337891198417,Step Functions,2024-04-01,0.0
337891198417,Transcribe,2024-04-01,0.0
337891198417,Claude 3.5 Haiku ( Bedrock Edition),2024-04-01,0.0
337891198417,Polly,2024-04-01,0.0
337891198417,Elastic File System,2024-04-01,0.0004
337891198417,DynamoDB,2024-04-01,0.0001
337891198417,Glacier,2024-04-01,0.0
337891198417,Simple Workflow Service,2024-04-01,0.0001
337891198417,Backup,2024-04-01,0.0
337891198417,CloudShell,2024-04-01,0.0
337891198417,CloudTrail,2024-04-01,0.0
337891198417,X-Ray,2024-04-01,0.0
337891198417,CloudFormation,2024-04-01,0.0
337891198417,Elastic Container Registry Public,2024-04-01,0.0
337891198417,Bedrock,2024-05-01,3.0335
337891198417,EC2-Instances,2024-05-01,1646.8608
337891198417,EC2-Other,2024-05-01,1377.1962
337891198417,VPC,2024-05-01,847.237
337891198417,S3,2024-05-01,536.0514
337891198417,Elastic Load Balancing,2024-05-01,311.4217
337891198417,SageMaker,2024-05-01,0.0
337891198417,Elastic Container Service for Kubernetes,2024-05-01,148.8
337891198417,CloudWatch,2024-05-01,56.3236
337891198417,Direct Connect,2024-05-01,0.0264
337891198417,Kinesis Firehose,2024-05-01,100.43
337891198417,CloudWatch Events,2024-05-01,69.4106
337891198417,EC2 Container Registry (ECR),2024-05-01,20.571
337891198417,Secrets Manager,2024-05-01,20.8123
337891198417,Lambda,2024-05-01,30.0746
337891198417,Resilience Hub,2024-05-01,15.0
337891198417,ElastiCache,2024-05-01,0.0
337891198417,OpenSearch Service,2024-05-01,0.0
337891198417,WAF,2024-05-01,6.0
337891198417,Key Management Service,2024-05-01,2.3689
337891198417,Service Catalog,2024-05-01,0.0616
337891198417,Cost Explorer,2024-05-01,2.39
337891198417,Claude 3.5 Sonnet ( Bedrock Edition),2024-05-01,0.0
337891198417,Claude 3 Sonnet ( Bedrock Edition),2024-05-01,0.0
337891198417,Route 53,2024-05-01,0.7
337891198417,Claude 3.7 Sonnet ( Bedrock Edition),2024-05-01,0.0
337891198417,SQS,2024-05-01,0.3345
337891198417,Systems Manager,2024-05-01,0.0
337891198417,SNS,2024-05-01,0.0226
337891198417,Glue,2024-05-01,0.005
337891198417,Step Functions,2024-05-01,0.0
337891198417,Transcribe,2024-05-01,0.0
337891198417,Claude 3.5 Haiku ( Bedrock Edition),2024-05-01,0.0
337891198417,Polly,2024-05-01,0.0
337891198417,Elastic File System,2024-05-01,0.0004
337891198417,DynamoDB,2024-05-01,0.0001
337891198417,Glacier,2024-05-01,0.0
337891198417,Simple Workflow Service,2024-05-01,0.0001
337891198417,Backup,2024-05-01,0.0
337891198417,CloudShell,2024-05-01,0.0
337891198417,CloudTrail,2024-05-01,0.0
337891198417,X-Ray,2024-05-01,0.0
337891198417,CloudFormation,2024-05-01,0.0
337891198417,Elastic Container Registry Public,2024-05-01,0.0
337891198417,Bedrock,2024-06-01,9670.44
337891198417,EC2-Instances,2024-06-01,2520.7563
337891198417,EC2-Other,2024-06-01,1788.3692
337891198417,VPC,2024-06-01,1193.2096
337891198417,S3,2024-06-01,454.4287
337891198417,Elastic Load Balancing,2024-06-01,335.4615
337891198417,SageMaker,2024-06-01,0.0
337891198417,Elastic Container Service for Kubernetes,2024-06-01,144.0
337891198417,CloudWatch,2024-06-01,60.7774
337891198417,Direct Connect,2024-06-01,0.0265
337891198417,Kinesis Firehose,2024-06-01,84.3015
337891198417,CloudWatch Events,2024-06-01,60.3089
337891198417,EC2 Container Registry (ECR),2024-06-01,23.1649
337891198417,Secrets Manager,2024-06-01,23.6001
337891198417,Lambda,2024-06-01,21.934
337891198417,Resilience Hub,2024-06-01,15.0
337891198417,ElastiCache,2024-06-01,0.0
337891198417,OpenSearch Service,2024-06-01,0.0
337891198417,WAF,2024-06-01,6.0
337891198417,Key Management Service,2024-06-01,2.325
337891198417,Service Catalog,2024-06-01,0.1638
337891198417,Cost Explorer,2024-06-01,2.47
337891198417,Claude 3.5 Sonnet ( Bedrock Edition),2024-06-01,0.0
337891198417,Claude 3 Sonnet ( Bedrock Edition),2024-06-01,0.0
337891198417,Route 53,2024-06-01,0.7
337891198417,Claude 3.7 Sonnet ( Bedrock Edition),2024-06-01,0.0
337891198417,SQS,2024-06-01,0.338
337891198417,Systems Manager,2024-06-01,0.0
337891198417,SNS,2024-06-01,0.1149
337891198417,Glue,2024-06-01,0.0052
337891198417,Step Functions,2024-06-01,0.0
337891198417,Transcribe,2024-06-01,0.0
337891198417,Claude 3.5 Haiku ( Bedrock Edition),2024-06-01,0.0
337891198417,Polly,2024-06-01,0.0
337891198417,Elastic File System,2024-06-01,0.0004
337891198417,DynamoDB,2024-06-01,0.0001
337891198417,Glacier,2024-06-01,0.0
337891198417,Simple Workflow Service,2024-06-01,0.0
337891198417,Backup,2024-06-01,0.0
337891198417,CloudShell,2024-06-01,0.0
337891198417,CloudTrail,2024-06-01,0.0
337891198417,X-Ray,2024-06-01,0.0
337891198417,CloudFormation,2024-06-01,0.0
337891198417,Elastic Container Registry Public,2024-06-01,0.0
337891198417,Bedrock,2024-07-01,21290.9802
337891198417,EC2-Instances,2024-07-01,3700.994
337891198417,EC2-Other,2024-07-01,2214.2251
337891198417,VPC,2024-07-01,1293.4003
337891198417,S3,2024-07-01,485.8455
337891198417,Elastic Load Balancing,2024-07-01,337.5789
337891198417,SageMaker,2024-07-01,0.0
337891198417,Elastic Container Service for Kubernetes,2024-07-01,148.8
337891198417,CloudWatch,2024-07-01,61.7759
337891198417,Direct Connect,2024-07-01,0.0107
337891198417,Kinesis Firehose,2024-07-01,99.6667
337891198417,CloudWatch Events,2024-07-01,75.4071
337891198417,EC2 Container Registry (ECR),2024-07-01,23.8204
337891198417,Secrets Manager,2024-07-01,24.94
337891198417,Lambda,2024-07-01,24.9163
337891198417,Resilience Hub,2024-07-01,15.0
337891198417,ElastiCache,2024-07-01,0.0
337891198417,OpenSearch Service,2024-07-01,0.0
337891198417,WAF,2024-07-01,6.0
337891198417,Key Management Service,2024-07-01,2.3293
337891198417,Service Catalog,2024-07-01,6.7445
337891198417,Cost Explorer,2024-07-01,2.03
337891198417,Claude 3.5 Sonnet ( Bedrock Edition),2024-07-01,0.0
337891198417,Claude 3 Sonnet ( Bedrock Edition),2024-07-01,0.0
337891198417,Route 53,2024-07-01,0.7
337891198417,Claude 3.7 Sonnet ( Bedrock Edition),2024-07-01,0.0
337891198417,SQS,2024-07-01,0.3601
337891198417,Systems Manager,2024-07-01,0.0001
337891198417,SNS,2024-07-01,0.016
337891198417,Glue,2024-07-01,0.0367
337891198417,Step Functions,2024-07-01,0.0
337891198417,Transcribe,2024-07-01,0.1589
337891198417,Claude 3.5 Haiku ( Bedrock Edition),2024-07-01,0.0
337891198417,Polly,2024-07-01,0.0183
337891198417,Elastic File System,2024-07-01,0.0004
337891198417,DynamoDB,2024-07-01,0.0001
337891198417,Glacier,2024-07-01,0.0001
337891198417,Simple Workflow Service,2024-07-01,0.0
337891198417,Backup,2024-07-01,0.0
337891198417,CloudShell,2024-07-01,0.0
337891198417,CloudTrail,2024-07-01,0.0
337891198417,X-Ray,2024-07-01,0.0
337891198417,CloudFormation,2024-07-01,0.0
337891198417,Elastic Container Registry Public,2024-07-01,0.0
337891198417,Bedrock,2024-08-01,26708.7137
337891198417,EC2-Instances,2024-08-01,4301.9786
337891198417,EC2-Other,2024-08-01,2292.4381
337891198417,VPC,2024-08-01,1304.9598
337891198417,S3,2024-08-01,528.2796
337891198417,Elastic Load Balancing,2024-08-01,331.1593
337891198417,SageMaker,2024-08-01,3401.8474
337891198417,Elastic Container Service for Kubernetes,2024-08-01,148.8
337891198417,CloudWatch,2024-08-01,59.4561
337891198417,Direct Connect,2024-08-01,0.0
337891198417,Kinesis Firehose,2024-08-01,92.3801
337891198417,CloudWatch Events,2024-08-01,69.0927
337891198417,EC2 Container Registry (ECR),2024-08-01,25.8181
337891198417,Secrets Manager,2024-08-01,26.378
337891198417,Lambda,2024-08-01,23.9396
337891198417,Resilience Hub,2024-08-01,15.0
337891198417,ElastiCache,2024-08-01,0.0
337891198417,OpenSearch Service,2024-08-01,0.0
337891198417,WAF,2024-08-01,5.6516
337891198417,Key Management Service,2024-08-01,4.352
337891198417,Service Catalog,2024-08-01,7.9583
337891198417,Cost Explorer,2024-08-01,1.41
337891198417,Claude 3.5 Sonnet ( Bedrock Edition),2024-08-01,0.0
337891198417,Claude 3 Sonnet ( Bedrock Edition),2024-08-01,0.0
337891198417,Route 53,2024-08-01,0.7
337891198417,Claude 3.7 Sonnet ( Bedrock Edition),2024-08-01,0.0
337891198417,SQS,2024-08-01,0.3322
337891198417,Systems Manager,2024-08-01,0.0
337891198417,SNS,2024-08-01,0.0149
337891198417,Glue,2024-08-01,0.0356
337891198417,Step Functions,2024-08-01,0.0
337891198417,Transcribe,2024-08-01,0.0
337891198417,Claude 3.5 Haiku ( Bedrock Edition),2024-08-01,0.0
337891198417,Polly,2024-08-01,0.0
337891198417,Elastic File System,2024-08-01,0.0005
337891198417,DynamoDB,2024-08-01,0.0001
337891198417,Glacier,2024-08-01,0.0001
337891198417,Simple Workflow Service,2024-08-01,0.0
337891198417,Backup,2024-08-01,0.0
337891198417,CloudShell,2024-08-01,0.0
337891198417,CloudTrail,2024-08-01,0.0
337891198417,X-Ray,2024-08-01,0.0
337891198417,CloudFormation,2024-08-01,0.0
337891198417,Elastic Container Registry Public,2024-08-01,0.0
337891198417,Bedrock,2024-09-01,55279.9494
337891198417,EC2-Instances,2024-09-01,4255.1007
337891198417,EC2-Other,2024-09-01,2316.9233
337891198417,VPC,2024-09-01,1328.4383
337891198417,S3,2024-09-01,553.5346
337891198417,Elastic Load Balancing,2024-09-01,332.6064
337891198417,SageMaker,2024-09-01,0.0
337891198417,Elastic Container Service for Kubernetes,2024-09-01,144.0
337891198417,CloudWatch,2024-09-01,54.4263
337891198417,Direct Connect,2024-09-01,0.0
337891198417,Kinesis Firehose,2024-09-01,81.8134
337891198417,CloudWatch Events,2024-09-01,54.0941
337891198417,EC2 Container Registry (ECR),2024-09-01,32.1789
337891198417,Secrets Manager,2024-09-01,27.7921
337891198417,Lambda,2024-09-01,21.1628
337891198417,Resilience Hub,2024-09-01,15.0
337891198417,ElastiCache,2024-09-01,0.0
337891198417,OpenSearch Service,2024-09-01,0.0
337891198417,WAF,2024-09-01,5.0
337891198417,Key Management Service,2024-09-01,4.3495
337891198417,Service Catalog,2024-09-01,3.8724
337891198417,Cost Explorer,2024-09-01,3.39
337891198417,Claude 3.5 Sonnet ( Bedrock Edition),2024-09-01,0.0
337891198417,Claude 3 Sonnet ( Bedrock Edition),2024-09-01,0.0
337891198417,Route 53,2024-09-01,0.7
337891198417,Claude 3.7 Sonnet ( Bedrock Edition),2024-09-01,0.0
337891198417,SQS,2024-09-01,0.2953
337891198417,Systems Manager,2024-09-01,0.0
337891198417,SNS,2024-09-01,0.0095
337891198417,Glue,2024-09-01,0.0177
337891198417,Step Functions,2024-09-01,0.0
337891198417,Transcribe,2024-09-01,0.0
337891198417,Claude 3.5 Haiku ( Bedrock Edition),2024-09-01,0.0
337891198417,Polly,2024-09-01,0.0
337891198417,Elastic File System,2024-09-01,0.0005
337891198417,DynamoDB,2024-09-01,0.0001
337891198417,Glacier,2024-09-01,0.0001
337891198417,Simple Workflow Service,2024-09-01,0.0
337891198417,Backup,2024-09-01,0.0
337891198417,CloudShell,2024-09-01,0.0
337891198417,CloudTrail,2024-09-01,0.0
337891198417,X-Ray,2024-09-01,0.0
337891198417,CloudFormation,2024-09-01,0.0
337891198417,Elastic Container Registry Public,2024-09-01,0.0
337891198417,Bedrock,2024-10-01,89805.6264
337891198417,EC2-Instances,2024-10-01,3995.9951
337891198417,EC2-Other,2024-10-01,2588.4584
337891198417,VPC,2024-10-01,1414.3539
337891198417,S3,2024-10-01,572.4691
337891198417,Elastic Load Balancing,2024-10-01,343.8942
337891198417,SageMaker,2024-10-01,16.3525
337891198417,Elastic Container Service for Kubernetes,2024-10-01,148.8
337891198417,CloudWatch,2024-10-01,46.9421
337891198417,Direct Connect,2024-10-01,0.0
337891198417,Kinesis Firehose,2024-10-01,48.8594
337891198417,CloudWatch Events,2024-10-01,31.9119
337891198417,EC2 Container Registry (ECR),2024-10-01,33.737
337891198417,Secrets Manager,2024-10-01,29.734
