id,account_id,month,spend,service_type
2115,807119641913,2024-06-01,1200.0,compute
2116,807119641913,2024-07-01,1200.0,compute
2117,807119641913,2024-08-01,700.0,compute
2118,807119641913,2024-09-01,500.0,compute
2119,807119641913,2024-10-01,500.0,compute
2120,807119641913,2024-11-01,500.0,compute
2121,807119641913,2024-12-01,0.0,compute
2122,807119641913,2025-01-01,0.0,compute
2123,807119641913,2025-02-01,0.0,compute
2124,807119641913,2025-03-01,0.0,compute
2185,851725259328,2024-04-01,0.0,compute
2186,851725259328,2024-05-01,1100.0,compute
2187,851725259328,2024-06-01,1100.0,compute
2188,851725259328,2024-07-01,1500.0,compute
2189,851725259328,2024-08-01,1800.0,compute
2190,851725259328,2024-09-01,1900.0,compute
2191,851725259328,2024-10-01,2100.0,compute
2192,851725259328,2024-11-01,2000.0,compute
2193,851725259328,2024-12-01,2500.0,compute
2194,851725259328,2025-01-01,2500.0,compute
