account_id,month,spend
352506242819,01-Jan-2025,772261.0
628412515026,01-Jan-2025,467389.0
340077773684,01-Jan-2025,241380.0
567423616371,01-Jan-2025,252279.0
968032760053,01-Jan-2025,200767.0
2637409966,01-Jan-2025,214291.0
304016915943,01-Jan-2025,180835.0
424503791295,01-Jan-2025,163122.0
899249751508,01-Jan-2025,142379.0
75790327284,01-Jan-2025,123462.0
272415727726,01-Jan-2025,113430.0
211125458732,01-Jan-2025,113119.0
381491835802,01-Jan-2025,86531.0
898496923608,01-Jan-2025,108221.0
445736908015,01-Jan-2025,118132.0
564188254156,01-Jan-2025,91313.0
705108899578,01-Jan-2025,61868.0
359716425895,01-Jan-2025,76072.0
811134095225,01-Jan-2025,67421.0
755560366148,01-Jan-2025,65818.0
901553615594,01-Jan-2025,57062.0
3079193758,01-Jan-2025,55299.0
210577074618,01-Jan-2025,42814.0
423969094700,01-Jan-2025,46351.0
479671683529,01-Jan-2025,44655.0
746682193773,01-Jan-2025,42881.0
761904723706,01-Jan-2025,38966.0
211125515568,01-Jan-2025,31119.0
647564693872,01-Jan-2025,25560.0
752518464574,01-Jan-2025,29382.0
929265682896,01-Jan-2025,32150.0
182401677120,01-Jan-2025,29135.0
975049957371,01-Jan-2025,28111.0
337891198417,01-Jan-2025,207932.0
21891570382,01-Jan-2025,22693.0
753168370952,01-Jan-2025,23785.0
419830208690,01-Jan-2025,20361.0
522974168642,01-Jan-2025,17349.0
233815244996,01-Jan-2025,22828.0
161115069565,01-Jan-2025,17202.0
28914776520,01-Jan-2025,16655.0
758230397644,01-Jan-2025,17633.0
546818093346,01-Jan-2025,16261.0
252197745876,01-Jan-2025,15518.0
251917288737,01-Jan-2025,14820.0
576293063887,01-Jan-2025,15627.0
72401294672,01-Jan-2025,12204.0
789596305652,01-Jan-2025,8875.0
407648374860,01-Jan-2025,10713.0
474140895141,01-Jan-2025,11672.0
239103975135,01-Jan-2025,9731.0
885068115609,01-Jan-2025,9186.0
495419344110,01-Jan-2025,9353.0
340677782776,01-Jan-2025,8341.0
480732456233,01-Jan-2025,8071.0
339712759199,01-Jan-2025,6180.0
984308723723,01-Jan-2025,8314.0
337158390682,01-Jan-2025,7291.0
66548792077,01-Jan-2025,1735.0
339712810712,01-Jan-2025,4446.0
318633126153,01-Jan-2025,6304.0
90436275138,01-Jan-2025,6549.0
952840895893,01-Jan-2025,6028.0
442447453008,01-Jan-2025,5518.0
469795226344,01-Jan-2025,2502.0
685585466397,01-Jan-2025,4964.0
471112958605,01-Jan-2025,2410.0
698979518480,01-Jan-2025,4802.0
66636274316,01-Jan-2025,5504.0
615069360012,01-Jan-2025,3863.0
68930846606,01-Jan-2025,4839.0
997924011427,01-Jan-2025,4334.0
64619502227,01-Jan-2025,4221.0
131752971524,01-Jan-2025,1309.0
562921704166,01-Jan-2025,3731.0
97001033170,01-Jan-2025,3531.0
848332057417,01-Jan-2025,3573.0
718893572916,01-Jan-2025,3243.0
914516902729,01-Jan-2025,2766.0
722152247093,01-Jan-2025,2904.0
736384229724,01-Jan-2025,3221.0
127247839315,01-Jan-2025,2816.0
664526282133,01-Jan-2025,2529.0
611670160261,01-Jan-2025,2474.0
821240137883,01-Jan-2025,2044.0
439726107081,01-Jan-2025,1606.0
368920154232,01-Jan-2025,1938.0
135329050410,01-Jan-2025,1452.0
824873459626,01-Jan-2025,1561.0
54736913503,01-Jan-2025,1525.0
625612021127,01-Jan-2025,1777.0
465354398947,01-Jan-2025,1277.0
272968093320,01-Jan-2025,1280.0
494799526181,01-Jan-2025,1151.0
153518195166,01-Jan-2025,1025.0
481935107677,01-Jan-2025,959.0
389881277731,01-Jan-2025,815.0
17820698743,01-Jan-2025,1134.0
130653941854,01-Jan-2025,726.0
