account_id,month,spend
116631508635,Nov-2024,463
264522784930,Nov-2024,44
841860372390,Nov-2024,1079
850995531967,Nov-2024,0
322263815270,Nov-2024,2
185774682289,Nov-2024,2
470060591194,Nov-2024,1
463470958933,Nov-2024,0
663804405009,Nov-2024,0
290310562512,Nov-2024,0
700271710604,Nov-2024,168
518207312579,Nov-2024,594
471112938013,Nov-2024,361
654654315008,Nov-2024,79
161282784430,Nov-2024,0
538615689396,Nov-2024,160
975049937880,Nov-2024,0
798411736697,Nov-2024,0
608146213544,Nov-2024,26
23903256547,Nov-2024,53
769263341944,Nov-2024,0
475919677060,Nov-2024,57
797142548187,Nov-2024,0
176839215860,Nov-2024,0
269350686318,Nov-2024,3
576218818919,Nov-2024,0
678670235450,Nov-2024,0
605458724602,Nov-2024,17
239937555916,Nov-2024,0
860971823470,Nov-2024,0
907058949943,Nov-2024,0
532041146482,Nov-2024,0
913203018054,Nov-2024,0
905418240150,Nov-2024,0
352506242819,Dec-2024,718375
628412515026,Dec-2024,441493
340077773684,Dec-2024,220726
567423616371,Dec-2024,232265
968032760053,Dec-2024,177588
002637409966,Dec-2024,180884
304016915943,Dec-2024,179289
424503791295,Dec-2024,146256
899249751508,Dec-2024,129995
272415727726,Dec-2024,98849
075790327284,Dec-2024,108113
211125458732,Dec-2024,95732
381491835802,Dec-2024,75218
898496923608,Dec-2024,96377
445736908015,Dec-2024,105520
564188254156,Dec-2024,81296
705108899578,Dec-2024,55580
755560366148,Dec-2024,59638
811134095225,Dec-2024,55344
359716425895,Dec-2024,60406
003079193758,Dec-2024,49514
901553615594,Dec-2024,50207
210577074618,Dec-2024,36504
479671683529,Dec-2024,38174
423969094700,Dec-2024,35671
746682193773,Dec-2024,39851
761904723706,Dec-2024,33891
211125515568,Dec-2024,25389
647564693872,Dec-2024,13229
182401677120,Dec-2024,27291
975049957371,Dec-2024,26810
337891198417,Dec-2024,158334
752518464574,Dec-2024,23751
929265682896,Dec-2024,26234
021891570382,Dec-2024,15390
419830208690,Dec-2024,22528
753168370952,Dec-2024,20888
161115069565,Dec-2024,17104
233815244996,Dec-2024,21942
522974168642,Dec-2024,15281
28914776520,Dec-2024,15261
546818093346,Dec-2024,15788
758230397644,Dec-2024,17677
252197745876,Dec-2024,15111
576293063887,Dec-2024,14782
251917288737,Dec-2024,12601
474140895141,Dec-2024,12113
239103975135,Dec-2024,9448
789596305652,Dec-2024,8523
072401294672,Dec-2024,9887
495419344110,Dec-2024,8416
339712759199,Dec-2024,5833
340677782776,Dec-2024,7303
984308723723,Dec-2024,7802
407648374860,Dec-2024,6791
480732456233,Dec-2024,7060
885068115609,Dec-2024,6441
339712810712,Dec-2024,3574
318633126153,Dec-2024,6213
090436275138,Dec-2024,6165
952840895893,Dec-2024,5731
442447453008,Dec-2024,5387
66548792077,Dec-2024,1456
685585466397,Dec-2024,4829
337158390682,Dec-2024,4990
471112958605,Dec-2024,2213
698979518480,Dec-2024,4967
615069360012,Dec-2024,3723
997924011427,Dec-2024,4198
68930846606,Dec-2024,4580
131752971524,Dec-2024,832
66636274316,Dec-2024,3617
64619502227,Dec-2024,3489
562921704166,Dec-2024,3569
97001033170,Dec-2024,3337
848332057417,Dec-2024,3481
718893572916,Dec-2024,3238
914516902729,Dec-2024,2770
736384229724,Dec-2024,3161
127247839315,Dec-2024,2687
722152247093,Dec-2024,2640
664526282133,Dec-2024,2516
611670160261,Dec-2024,2340
439726107081,Dec-2024,1591
821240137883,Dec-2024,1880
469795226344,Dec-2024,2398
368920154232,Dec-2024,2305
135329050410,Dec-2024,1424
54736913503,Dec-2024,2004
824873459626,Dec-2024,1505
625612021127,Dec-2024,1857
465354398947,Dec-2024,1267
272968093320,Dec-2024,1276
494799526181,Dec-2024,1210
153518195166,Dec-2024,1023
481935107677,Dec-2024,935
505767364771,Dec-2024,277
389881277731,Dec-2024,809
17820698743,Dec-2024,1312
954976288980,Dec-2024,0
130653941854,Dec-2024,754
630307967658,Dec-2024,961
745098155683,Dec-2024,609
492902601864,Dec-2024,700
239666495852,Dec-2024,617
510772292268,Dec-2024,1319
367464822874,Dec-2024,183
218943325897,Dec-2024,335
658447621694,Dec-2024,412
541095382258,Dec-2024,1889
548411824430,Dec-2024,309
576911611801,Dec-2024,256
320811487590,Dec-2024,230
661338130494,Dec-2024,228
453914767997,Dec-2024,161
737499001343,Dec-2024,119
116631508635,Dec-2024,317
264522784930,Dec-2024,60
841860372390,Dec-2024,854
850995531967,Dec-2024,0
322263815270,Dec-2024,3
185774682289,Dec-2024,3
470060591194,Dec-2024,2
463470958933,Dec-2024,0
663804405009,Dec-2024,0
290310562512,Dec-2024,0
700271710604,Dec-2024,0
518207312579,Dec-2024,0
471112938013,Dec-2024,373
654654315008,Dec-2024,0
161282784430,Dec-2024,0
538615689396,Dec-2024,0
975049937880,Dec-2024,0
798411736697,Dec-2024,0
608146213544,Dec-2024,0
23903256547,Dec-2024,0
769263341944,Dec-2024,0
475919677060,Dec-2024,0
797142548187,Dec-2024,0
176839215860,Dec-2024,0
269350686318,Dec-2024,0
576218818919,Dec-2024,0
678670235450,Dec-2024,0
605458724602,Dec-2024,1
239937555916,Dec-2024,0
860971823470,Dec-2024,0
907058949943,Dec-2024,0
532041146482,Dec-2024,0
913203018054,Dec-2024,0
905418240150,Dec-2024,0
352506242819,Jan-2025,721111
628412515026,Jan-2025,435840
340077773684,Jan-2025,217964
567423616371,Jan-2025,229026
968032760053,Jan-2025,173497
002637409966,Jan-2025,188148
304016915943,Jan-2025,169065
424503791295,Jan-2025,149089
899249751508,Jan-2025,134409
272415727726,Jan-2025,100751
075790327284,Jan-2025,105875
211125458732,Jan-2025,100525
