account_id,Service,month,spend
424503791295,EC2-Other($),2024-04-01,2940.4175
424503791295,EC2-Instances($),2024-04-01,1994.0403
424503791295,S3($),2024-04-01,445.5199
424503791295,Elastic Load Balancing($),2024-04-01,140.6312
424503791295,CloudWatch($),2024-04-01,105.8602
424503791295,Elastic File System($),2024-04-01,71.0953
424503791295,VPC($),2024-04-01,68.3133
424503791295,Network Firewall($),2024-04-01,66.2054
424503791295,ElastiCache($),2024-04-01,44.64
424503791295,Direct Connect($),2024-04-01,39.6208
424503791295,OpenSearch Service($),2024-04-01,20.4682
424503791295,Elastic Container Service for Kubernetes($),2024-04-01,14.4
424503791295,Backup($),2024-04-01,7.9386
424503791295,DynamoDB($),2024-04-01,6.6603
424503791295,Athena($),2024-04-01,3.0298
424503791295,QuickSight($),2024-04-01,2.4
424503791295,Lambda($),2024-04-01,1.2598
424503791295,SQS($),2024-04-01,2.978
424503791295,Secrets Manager($),2024-04-01,1.2879
424503791295,Key Management Service($),2024-04-01,0.8885
424503791295,Global Accelerator($),2024-04-01,0.6
424503791295,WAF($),2024-04-01,0.2
424503791295,Cost Explorer($),2024-04-01,0.07
424503791295,Route 53($),2024-04-01,0.4253
424503791295,EC2 Container Registry (ECR)($),2024-04-01,0.01
424503791295,CloudWatch Events($),2024-04-01,0.0068
424503791295,Config($),2024-04-01,0.012
424503791295,Service Catalog($),2024-04-01,0.0
424503791295,SNS($),2024-04-01,0.0004
424503791295,Glue($),2024-04-01,0.0001
424503791295,Relational Database Service($),2024-04-01,0.0001
424503791295,Systems Manager($),2024-04-01,0.0
424503791295,IoT($),2024-04-01,0.0
424503791295,Simple Workflow Service($),2024-04-01,0.0
424503791295,Step Functions($),2024-04-01,0.0
424503791295,CloudTrail($),2024-04-01,0.0
424503791295,X-Ray($),2024-04-01,0.0
424503791295,EC2-Other($),2024-04-02,2956.5557
424503791295,EC2-Instances($),2024-04-02,2013.1267
424503791295,S3($),2024-04-02,442.7197
424503791295,Elastic Load Balancing($),2024-04-02,143.259
424503791295,CloudWatch($),2024-04-02,102.5217
424503791295,Elastic File System($),2024-04-02,70.1459
424503791295,VPC($),2024-04-02,69.3615
424503791295,Network Firewall($),2024-04-02,67.879
424503791295,ElastiCache($),2024-04-02,44.64
424503791295,Direct Connect($),2024-04-02,40.3659
424503791295,OpenSearch Service($),2024-04-02,20.4682
424503791295,Elastic Container Service for Kubernetes($),2024-04-02,14.4
424503791295,Backup($),2024-04-02,7.9205
424503791295,DynamoDB($),2024-04-02,6.6603
424503791295,Athena($),2024-04-02,3.0487
424503791295,QuickSight($),2024-04-02,2.4
424503791295,Lambda($),2024-04-02,2.5592
424503791295,SQS($),2024-04-02,3.036
424503791295,Secrets Manager($),2024-04-02,1.3285
424503791295,Key Management Service($),2024-04-02,0.8887
424503791295,Global Accelerator($),2024-04-02,0.6
424503791295,WAF($),2024-04-02,0.2
424503791295,Cost Explorer($),2024-04-02,0.12
424503791295,Route 53($),2024-04-02,0.0314
424503791295,EC2 Container Registry (ECR)($),2024-04-02,0.01
424503791295,CloudWatch Events($),2024-04-02,0.0085
424503791295,Config($),2024-04-02,0.018
424503791295,Service Catalog($),2024-04-02,0.0091
424503791295,SNS($),2024-04-02,0.0003
424503791295,Glue($),2024-04-02,0.0001
424503791295,Relational Database Service($),2024-04-02,0.0001
424503791295,Systems Manager($),2024-04-02,0.0002
424503791295,IoT($),2024-04-02,0.0
424503791295,Simple Workflow Service($),2024-04-02,0.0
424503791295,Step Functions($),2024-04-02,0.0
424503791295,CloudTrail($),2024-04-02,0.0
424503791295,X-Ray($),2024-04-02,0.0
424503791295,EC2-Other($),2024-04-03,2951.3535
424503791295,EC2-Instances($),2024-04-03,2006.2264
424503791295,S3($),2024-04-03,457.1496
424503791295,Elastic Load Balancing($),2024-04-03,139.214
424503791295,CloudWatch($),2024-04-03,103.288
424503791295,Elastic File System($),2024-04-03,73.37
424503791295,VPC($),2024-04-03,68.3024
424503791295,Network Firewall($),2024-04-03,66.3007
424503791295,ElastiCache($),2024-04-03,44.64
424503791295,Direct Connect($),2024-04-03,40.4416
424503791295,OpenSearch Service($),2024-04-03,20.4682
424503791295,Elastic Container Service for Kubernetes($),2024-04-03,14.4
424503791295,Backup($),2024-04-03,7.9426
424503791295,DynamoDB($),2024-04-03,6.6603
424503791295,Athena($),2024-04-03,3.0684
424503791295,QuickSight($),2024-04-03,2.4
424503791295,Lambda($),2024-04-03,2.5218
424503791295,SQS($),2024-04-03,1.0405
424503791295,Secrets Manager($),2024-04-03,1.3169
424503791295,Key Management Service($),2024-04-03,0.8872
424503791295,Global Accelerator($),2024-04-03,0.6
424503791295,WAF($),2024-04-03,0.2
424503791295,Cost Explorer($),2024-04-03,0.11
424503791295,Route 53($),2024-04-03,0.0153
424503791295,EC2 Container Registry (ECR)($),2024-04-03,0.01
424503791295,CloudWatch Events($),2024-04-03,0.0074
424503791295,Config($),2024-04-03,0.009
424503791295,Service Catalog($),2024-04-03,0.0056
424503791295,SNS($),2024-04-03,0.0002
424503791295,Glue($),2024-04-03,0.0001
424503791295,Relational Database Service($),2024-04-03,0.0001
424503791295,Systems Manager($),2024-04-03,0.0
424503791295,IoT($),2024-04-03,0.0
424503791295,Simple Workflow Service($),2024-04-03,0.0
424503791295,Step Functions($),2024-04-03,0.0
424503791295,CloudTrail($),2024-04-03,0.0
424503791295,X-Ray($),2024-04-03,0.0
424503791295,EC2-Other($),2024-04-04,2910.0792
424503791295,EC2-Instances($),2024-04-04,1997.1227
424503791295,S3($),2024-04-04,445.5166
424503791295,Elastic Load Balancing($),2024-04-04,134.6293
424503791295,CloudWatch($),2024-04-04,102.3941
424503791295,Elastic File System($),2024-04-04,71.9767
424503791295,VPC($),2024-04-04,67.9082
424503791295,Network Firewall($),2024-04-04,65.2109
424503791295,ElastiCache($),2024-04-04,44.64
424503791295,Direct Connect($),2024-04-04,40.2808
424503791295,OpenSearch Service($),2024-04-04,20.4682
424503791295,Elastic Container Service for Kubernetes($),2024-04-04,14.4
424503791295,Backup($),2024-04-04,7.954
424503791295,DynamoDB($),2024-04-04,6.6603
424503791295,Athena($),2024-04-04,3.093
424503791295,QuickSight($),2024-04-04,2.4
424503791295,Lambda($),2024-04-04,2.4461
424503791295,SQS($),2024-04-04,1.0744
424503791295,Secrets Manager($),2024-04-04,1.3009
424503791295,Key Management Service($),2024-04-04,0.9537
424503791295,Global Accelerator($),2024-04-04,0.6
424503791295,WAF($),2024-04-04,0.2
424503791295,Cost Explorer($),2024-04-04,0.07
424503791295,Route 53($),2024-04-04,0.0139
424503791295,EC2 Container Registry (ECR)($),2024-04-04,0.01
424503791295,CloudWatch Events($),2024-04-04,0.0071
424503791295,Config($),2024-04-04,0.003
424503791295,Service Catalog($),2024-04-04,0.0014
424503791295,SNS($),2024-04-04,0.0018
424503791295,Glue($),2024-04-04,0.0001
424503791295,Relational Database Service($),2024-04-04,0.0001
424503791295,Systems Manager($),2024-04-04,0.0
424503791295,IoT($),2024-04-04,0.0
424503791295,Simple Workflow Service($),2024-04-04,0.0
424503791295,Step Functions($),2024-04-04,0.0
424503791295,CloudTrail($),2024-04-04,0.0
424503791295,X-Ray($),2024-04-04,0.0
424503791295,EC2-Other($),2024-04-05,2889.4132
424503791295,EC2-Instances($),2024-04-05,1996.0689
424503791295,S3($),2024-04-05,449.3618
424503791295,Elastic Load Balancing($),2024-04-05,134.7246
424503791295,CloudWatch($),2024-04-05,98.7593
424503791295,Elastic File System($),2024-04-05,73.2363
424503791295,VPC($),2024-04-05,67.7818
