account_id,Service,month,spend
899249751508,EC2-Instances($),2025-04-01,2654.2923
899249751508,EC2-Other($),2025-04-01,1030.5665
899249751508,S3($),2025-04-01,390.4356
899249751508,CloudWatch($),2025-04-01,165.8709
899249751508,VPC($),2025-04-01,126.0865
899249751508,Elastic Load Balancing($),2025-04-01,102.0783
899249751508,ElastiCache($),2025-04-01,90.24
899249751508,Relational Database Service($),2025-04-01,69.8511
899249751508,Elastic MapReduce($),2025-04-01,62.5991
899249751508,Textract($),2025-04-01,54.0885
899249751508,Rekognition($),2025-04-01,59.9041
899249751508,Elastic Container Service for Kubernetes($),2025-04-01,24.0
899249751508,EC2 Container Registry (ECR)($),2025-04-01,5.6481
899249751508,Elastic File System($),2025-04-01,3.4255
899249751508,SageMaker($),2025-04-01,3.0404
899249751508,DynamoDB($),2025-04-01,0.1706
899249751508,Key Management Service($),2025-04-01,0.1737
899249751508,Cost Explorer($),2025-04-01,0.08
899249751508,SNS($),2025-04-01,0.0
899249751508,Secrets Manager($),2025-04-01,0.0667
899249751508,Lambda($),2025-04-01,0.0156
899249751508,Route 53($),2025-04-01,0.4
899249751508,Service Catalog($),2025-04-01,0.0
899249751508,Glue($),2025-04-01,0.0
899249751508,SQS($),2025-04-01,0.0003
899249751508,CloudWatch Events($),2025-04-01,0.0001
899249751508,Athena($),2025-04-01,0.0
899249751508,Step Functions($),2025-04-01,0.0
899249751508,Simple Workflow Service($),2025-04-01,0.0
899249751508,CloudTrail($),2025-04-01,0.0
899249751508,X-Ray($),2025-04-01,0.0
899249751508,Cognito($),2025-04-01,0.0
899249751508,CloudFormation($),2025-04-01,0.0
899249751508,EC2-Instances($),2025-04-02,2778.4631
899249751508,EC2-Other($),2025-04-02,1046.6776
899249751508,S3($),2025-04-02,404.73
899249751508,CloudWatch($),2025-04-02,237.2951
899249751508,VPC($),2025-04-02,124.9469
899249751508,Elastic Load Balancing($),2025-04-02,102.1272
899249751508,ElastiCache($),2025-04-02,90.24
899249751508,Relational Database Service($),2025-04-02,69.8552
899249751508,Elastic MapReduce($),2025-04-02,129.2108
899249751508,Textract($),2025-04-02,69.4995
899249751508,Rekognition($),2025-04-02,62.6703
899249751508,Elastic Container Service for Kubernetes($),2025-04-02,24.0
899249751508,EC2 Container Registry (ECR)($),2025-04-02,5.65
899249751508,Elastic File System($),2025-04-02,3.4255
899249751508,SageMaker($),2025-04-02,3.0404
899249751508,DynamoDB($),2025-04-02,0.1706
899249751508,Key Management Service($),2025-04-02,0.1741
899249751508,Cost Explorer($),2025-04-02,0.12
899249751508,SNS($),2025-04-02,0.0001
899249751508,Secrets Manager($),2025-04-02,0.0639
899249751508,Lambda($),2025-04-02,0.0245
899249751508,Route 53($),2025-04-02,0.0
899249751508,Service Catalog($),2025-04-02,0.0105
899249751508,Glue($),2025-04-02,0.0
899249751508,SQS($),2025-04-02,0.0004
899249751508,CloudWatch Events($),2025-04-02,0.0001
899249751508,Athena($),2025-04-02,0.0
899249751508,Step Functions($),2025-04-02,0.0
899249751508,Simple Workflow Service($),2025-04-02,0.0
899249751508,CloudTrail($),2025-04-02,0.0
899249751508,X-Ray($),2025-04-02,0.0
899249751508,Cognito($),2025-04-02,0.0
899249751508,CloudFormation($),2025-04-02,0.0
899249751508,EC2-Instances($),2025-04-03,2734.6523
899249751508,EC2-Other($),2025-04-03,1031.1164
899249751508,S3($),2025-04-03,420.6254
899249751508,CloudWatch($),2025-04-03,235.9963
899249751508,VPC($),2025-04-03,122.9558
899249751508,Elastic Load Balancing($),2025-04-03,101.5948
899249751508,ElastiCache($),2025-04-03,90.24
899249751508,Relational Database Service($),2025-04-03,69.8567
899249751508,Elastic MapReduce($),2025-04-03,103.9111
899249751508,Textract($),2025-04-03,64.3065
899249751508,Rekognition($),2025-04-03,62.7053
899249751508,Elastic Container Service for Kubernetes($),2025-04-03,24.0
899249751508,EC2 Container Registry (ECR)($),2025-04-03,5.6528
899249751508,Elastic File System($),2025-04-03,3.4255
899249751508,SageMaker($),2025-04-03,3.0404
899249751508,DynamoDB($),2025-04-03,0.1706
899249751508,Key Management Service($),2025-04-03,0.1737
899249751508,Cost Explorer($),2025-04-03,0.1
899249751508,SNS($),2025-04-03,0.0995
899249751508,Secrets Manager($),2025-04-03,0.0668
899249751508,Lambda($),2025-04-03,0.0244
899249751508,Route 53($),2025-04-03,0.0
899249751508,Service Catalog($),2025-04-03,0.0112
899249751508,Glue($),2025-04-03,0.0
899249751508,SQS($),2025-04-03,0.0003
899249751508,CloudWatch Events($),2025-04-03,0.0001
899249751508,Athena($),2025-04-03,0.0001
899249751508,Step Functions($),2025-04-03,0.0
899249751508,Simple Workflow Service($),2025-04-03,0.0
899249751508,CloudTrail($),2025-04-03,0.0
899249751508,X-Ray($),2025-04-03,0.0
899249751508,Cognito($),2025-04-03,0.0
899249751508,CloudFormation($),2025-04-03,0.0
899249751508,EC2-Instances($),2025-04-04,2626.6278
899249751508,EC2-Other($),2025-04-04,1021.3636
899249751508,S3($),2025-04-04,383.8232
899249751508,CloudWatch($),2025-04-04,236.4711
899249751508,VPC($),2025-04-04,120.9864
899249751508,Elastic Load Balancing($),2025-04-04,101.9768
899249751508,ElastiCache($),2025-04-04,90.24
899249751508,Relational Database Service($),2025-04-04,69.8589
899249751508,Elastic MapReduce($),2025-04-04,49.2479
899249751508,Textract($),2025-04-04,54.2895
899249751508,Rekognition($),2025-04-04,61.2403
899249751508,Elastic Container Service for Kubernetes($),2025-04-04,24.0
899249751508,EC2 Container Registry (ECR)($),2025-04-04,5.6553
899249751508,Elastic File System($),2025-04-04,3.4255
899249751508,SageMaker($),2025-04-04,3.0404
899249751508,DynamoDB($),2025-04-04,0.1706
899249751508,Key Management Service($),2025-04-04,0.1741
899249751508,Cost Explorer($),2025-04-04,0.1
899249751508,SNS($),2025-04-04,0.0998
899249751508,Secrets Manager($),2025-04-04,0.0668
899249751508,Lambda($),2025-04-04,0.0242
899249751508,Route 53($),2025-04-04,0.0
899249751508,Service Catalog($),2025-04-04,0.0091
899249751508,Glue($),2025-04-04,0.0
899249751508,SQS($),2025-04-04,0.0003
899249751508,CloudWatch Events($),2025-04-04,0.0
899249751508,Athena($),2025-04-04,0.0
899249751508,Step Functions($),2025-04-04,0.0
899249751508,Simple Workflow Service($),2025-04-04,0.0
899249751508,CloudTrail($),2025-04-04,0.0
899249751508,X-Ray($),2025-04-04,0.0
899249751508,Cognito($),2025-04-04,0.0
899249751508,CloudFormation($),2025-04-04,0.0
899249751508,EC2-Instances($),2025-04-05,2557.8805
899249751508,EC2-Other($),2025-04-05,1009.8001
899249751508,S3($),2025-04-05,388.8199
899249751508,CloudWatch($),2025-04-05,236.6067
899249751508,VPC($),2025-04-05,121.2382
899249751508,Elastic Load Balancing($),2025-04-05,104.3994
899249751508,ElastiCache($),2025-04-05,90.24
899249751508,Relational Database Service($),2025-04-05,69.8636
899249751508,Elastic MapReduce($),2025-04-05,29.1259
899249751508,Textract($),2025-04-05,44.4315
899249751508,Rekognition($),2025-04-05,62.2441
899249751508,Elastic Container Service for Kubernetes($),2025-04-05,24.0
899249751508,EC2 Container Registry (ECR)($),2025-04-05,5.6557
899249751508,Elastic File System($),2025-04-05,3.4255
899249751508,SageMaker($),2025-04-05,3.0404
899249751508,DynamoDB($),2025-04-05,0.1706
899249751508,Key Management Service($),2025-04-05,0.1738
899249751508,Cost Explorer($),2025-04-05,0.09
899249751508,SNS($),2025-04-05,0.1
899249751508,Secrets Manager($),2025-04-05,0.0667
899249751508,Lambda($),2025-04-05,0.0238
899249751508,Route 53($),2025-04-05,0.0
899249751508,Service Catalog($),2025-04-05,0.0084
899249751508,Glue($),2025-04-05,0.0
899249751508,SQS($),2025-04-05,0.0001
899249751508,CloudWatch Events($),2025-04-05,0.0
899249751508,Athena($),2025-04-05,0.0
899249751508,Step Functions($),2025-04-05,0.0
899249751508,Simple Workflow Service($),2025-04-05,0.0
899249751508,CloudTrail($),2025-04-05,0.0
899249751508,X-Ray($),2025-04-05,0.0
899249751508,Cognito($),2025-04-05,0.0
899249751508,CloudFormation($),2025-04-05,0.0
899249751508,EC2-Instances($),2025-04-06,2573.8959
899249751508,EC2-Other($),2025-04-06,1009.2794
899249751508,S3($),2025-04-06,386.8136
899249751508,CloudWatch($),2025-04-06,227.7718
899249751508,VPC($),2025-04-06,114.6177
899249751508,Elastic Load Balancing($),2025-04-06,98.9106
899249751508,ElastiCache($),2025-04-06,90.24
899249751508,Relational Database Service($),2025-04-06,69.8664
899249751508,Elastic MapReduce($),2025-04-06,40.3685
899249751508,Textract($),2025-04-06,25.461
899249751508,Rekognition($),2025-04-06,19.3453
899249751508,Elastic Container Service for Kubernetes($),2025-04-06,24.0
899249751508,EC2 Container Registry (ECR)($),2025-04-06,5.6557
899249751508,Elastic File System($),2025-04-06,3.4255
899249751508,SageMaker($),2025-04-06,3.0404
899249751508,DynamoDB($),2025-04-06,0.1706
899249751508,Key Management Service($),2025-04-06,0.174
899249751508,Cost Explorer($),2025-04-06,0.09
899249751508,SNS($),2025-04-06,0.1005
899249751508,Secrets Manager($),2025-04-06,0.0668
899249751508,Lambda($),2025-04-06,0.0238
899249751508,Route 53($),2025-04-06,0.0
899249751508,Service Catalog($),2025-04-06,0.0112
899249751508,Glue($),2025-04-06,0.0
899249751508,SQS($),2025-04-06,0.0002
899249751508,CloudWatch Events($),2025-04-06,0.0
899249751508,Athena($),2025-04-06,0.0
899249751508,Step Functions($),2025-04-06,0.0
899249751508,Simple Workflow Service($),2025-04-06,0.0
899249751508,CloudTrail($),2025-04-06,0.0
899249751508,X-Ray($),2025-04-06,0.0
899249751508,Cognito($),2025-04-06,0.0
899249751508,CloudFormation($),2025-04-06,0.0
899249751508,EC2-Instances($),2025-04-07,2653.4254
899249751508,EC2-Other($),2025-04-07,1031.3859
899249751508,S3($),2025-04-07,386.3883
899249751508,CloudWatch($),2025-04-07,222.2338
899249751508,VPC($),2025-04-07,119.3036
899249751508,Elastic Load Balancing($),2025-04-07,101.6481
899249751508,ElastiCache($),2025-04-07,90.24
899249751508,Relational Database Service($),2025-04-07,69.8702
899249751508,Elastic MapReduce($),2025-04-07,74.0151
899249751508,Textract($),2025-04-07,43.0965
899249751508,Rekognition($),2025-04-07,62.9741
899249751508,Elastic Container Service for Kubernetes($),2025-04-07,24.0
899249751508,EC2 Container Registry (ECR)($),2025-04-07,5.6557
899249751508,Elastic File System($),2025-04-07,3.4255
899249751508,SageMaker($),2025-04-07,3.0404
899249751508,DynamoDB($),2025-04-07,0.1706
899249751508,Key Management Service($),2025-04-07,0.1741
899249751508,Cost Explorer($),2025-04-07,0.11
899249751508,SNS($),2025-04-07,0.0993
899249751508,Secrets Manager($),2025-04-07,0.0668
899249751508,Lambda($),2025-04-07,0.0243
899249751508,Route 53($),2025-04-07,0.0
899249751508,Service Catalog($),2025-04-07,0.0098
899249751508,Glue($),2025-04-07,0.0146
899249751508,SQS($),2025-04-07,0.0002
899249751508,CloudWatch Events($),2025-04-07,0.0
899249751508,Athena($),2025-04-07,0.0
899249751508,Step Functions($),2025-04-07,0.0
899249751508,Simple Workflow Service($),2025-04-07,0.0
899249751508,CloudTrail($),2025-04-07,0.0
899249751508,X-Ray($),2025-04-07,0.0
899249751508,Cognito($),2025-04-07,0.0
899249751508,CloudFormation($),2025-04-07,0.0
899249751508,EC2-Instances($),2025-04-08,2647.6791
899249751508,EC2-Other($),2025-04-08,1028.1817
899249751508,S3($),2025-04-08,389.4177
899249751508,CloudWatch($),2025-04-08,188.2434
899249751508,VPC($),2025-04-08,120.861
899249751508,Elastic Load Balancing($),2025-04-08,104.2045
899249751508,ElastiCache($),2025-04-08,90.24
899249751508,Relational Database Service($),2025-04-08,69.8708
899249751508,Elastic MapReduce($),2025-04-08,66.0787
899249751508,Textract($),2025-04-08,40.08
899249751508,Rekognition($),2025-04-08,112.4041
899249751508,Elastic Container Service for Kubernetes($),2025-04-08,16.3649
899249751508,EC2 Container Registry (ECR)($),2025-04-08,5.6557
899249751508,Elastic File System($),2025-04-08,3.4255
899249751508,SageMaker($),2025-04-08,3.0404
899249751508,DynamoDB($),2025-04-08,0.1706
899249751508,Key Management Service($),2025-04-08,0.1743
899249751508,Cost Explorer($),2025-04-08,0.24
899249751508,SNS($),2025-04-08,0.0994
899249751508,Secrets Manager($),2025-04-08,0.0668
899249751508,Lambda($),2025-04-08,0.0243
899249751508,Route 53($),2025-04-08,0.0
899249751508,Service Catalog($),2025-04-08,0.0105
899249751508,Glue($),2025-04-08,0.0146
899249751508,SQS($),2025-04-08,0.0004
899249751508,CloudWatch Events($),2025-04-08,0.0001
899249751508,Athena($),2025-04-08,0.0
899249751508,Step Functions($),2025-04-08,0.0
899249751508,Simple Workflow Service($),2025-04-08,0.0
899249751508,CloudTrail($),2025-04-08,0.0
899249751508,X-Ray($),2025-04-08,0.0
899249751508,Cognito($),2025-04-08,0.0
899249751508,CloudFormation($),2025-04-08,0.0
899249751508,EC2-Instances($),2025-04-09,2648.9684
899249751508,EC2-Other($),2025-04-09,1036.3608
899249751508,S3($),2025-04-09,391.1625
899249751508,CloudWatch($),2025-04-09,80.9798
899249751508,VPC($),2025-04-09,121.1718
899249751508,Elastic Load Balancing($),2025-04-09,103.5559
899249751508,ElastiCache($),2025-04-09,90.24
899249751508,Relational Database Service($),2025-04-09,69.8719
899249751508,Elastic MapReduce($),2025-04-09,79.5988
899249751508,Textract($),2025-04-09,40.692
899249751508,Rekognition($),2025-04-09,15.2891
899249751508,Elastic Container Service for Kubernetes($),2025-04-09,10.3966
899249751508,EC2 Container Registry (ECR)($),2025-04-09,5.6568
899249751508,Elastic File System($),2025-04-09,3.4255
899249751508,SageMaker($),2025-04-09,3.0404
899249751508,DynamoDB($),2025-04-09,0.1706
899249751508,Key Management Service($),2025-04-09,0.1513
899249751508,Cost Explorer($),2025-04-09,0.15
899249751508,SNS($),2025-04-09,0.101
899249751508,Secrets Manager($),2025-04-09,0.064
899249751508,Lambda($),2025-04-09,0.0245
899249751508,Route 53($),2025-04-09,0.0
899249751508,Service Catalog($),2025-04-09,0.0077
899249751508,Glue($),2025-04-09,0.0146
899249751508,SQS($),2025-04-09,0.0005
899249751508,CloudWatch Events($),2025-04-09,0.0001
899249751508,Athena($),2025-04-09,0.0
899249751508,Step Functions($),2025-04-09,0.0
899249751508,Simple Workflow Service($),2025-04-09,0.0
899249751508,CloudTrail($),2025-04-09,0.0
899249751508,X-Ray($),2025-04-09,0.0
899249751508,Cognito($),2025-04-09,0.0
899249751508,CloudFormation($),2025-04-09,0.0
899249751508,EC2-Instances($),2025-04-10,2561.3498
899249751508,EC2-Other($),2025-04-10,1012.9098
899249751508,S3($),2025-04-10,385.4142
899249751508,CloudWatch($),2025-04-10,27.2522
899249751508,VPC($),2025-04-10,118.616
899249751508,Elastic Load Balancing($),2025-04-10,102.3401
899249751508,ElastiCache($),2025-04-10,90.24
899249751508,Relational Database Service($),2025-04-10,69.8753
899249751508,Elastic MapReduce($),2025-04-10,37.9679
899249751508,Textract($),2025-04-10,50.1495
899249751508,Rekognition($),2025-04-10,26.6253
899249751508,Elastic Container Service for Kubernetes($),2025-04-10,9.6
899249751508,EC2 Container Registry (ECR)($),2025-04-10,5.6584
899249751508,Elastic File System($),2025-04-10,3.4255
899249751508,SageMaker($),2025-04-10,3.0404
899249751508,DynamoDB($),2025-04-10,0.1706
899249751508,Key Management Service($),2025-04-10,0.1401
899249751508,Cost Explorer($),2025-04-10,0.42
899249751508,SNS($),2025-04-10,0.0985
899249751508,Secrets Manager($),2025-04-10,0.0667
899249751508,Lambda($),2025-04-10,0.0242
899249751508,Route 53($),2025-04-10,0.0
899249751508,Service Catalog($),2025-04-10,0.0084
899249751508,Glue($),2025-04-10,0.0146
899249751508,SQS($),2025-04-10,0.0003
899249751508,CloudWatch Events($),2025-04-10,0.0
899249751508,Athena($),2025-04-10,0.0
899249751508,Step Functions($),2025-04-10,0.0
899249751508,Simple Workflow Service($),2025-04-10,0.0
899249751508,CloudTrail($),2025-04-10,0.0
899249751508,X-Ray($),2025-04-10,0.0
899249751508,Cognito($),2025-04-10,0.0
899249751508,CloudFormation($),2025-04-10,0.0
899249751508,EC2-Instances($),2025-04-11,2589.4668
899249751508,EC2-Other($),2025-04-11,1029.3569
899249751508,S3($),2025-04-11,385.1491
899249751508,CloudWatch($),2025-04-11,27.3272
899249751508,VPC($),2025-04-11,119.1619
899249751508,Elastic Load Balancing($),2025-04-11,103.528
899249751508,ElastiCache($),2025-04-11,90.24
899249751508,Relational Database Service($),2025-04-11,69.8757
899249751508,Elastic MapReduce($),2025-04-11,71.0174
899249751508,Textract($),2025-04-11,47.835
899249751508,Rekognition($),2025-04-11,25.5153
899249751508,Elastic Container Service for Kubernetes($),2025-04-11,9.6
899249751508,EC2 Container Registry (ECR)($),2025-04-11,5.659
899249751508,Elastic File System($),2025-04-11,3.4255
899249751508,SageMaker($),2025-04-11,3.0404
899249751508,DynamoDB($),2025-04-11,0.1706
899249751508,Key Management Service($),2025-04-11,0.1404
899249751508,Cost Explorer($),2025-04-11,0.17
899249751508,SNS($),2025-04-11,0.0997
899249751508,Secrets Manager($),2025-04-11,0.0667
899249751508,Lambda($),2025-04-11,0.0242
899249751508,Route 53($),2025-04-11,0.0
899249751508,Service Catalog($),2025-04-11,0.0126
899249751508,Glue($),2025-04-11,0.0146
899249751508,SQS($),2025-04-11,0.0003
899249751508,CloudWatch Events($),2025-04-11,0.0
899249751508,Athena($),2025-04-11,0.0
899249751508,Step Functions($),2025-04-11,0.0
899249751508,Simple Workflow Service($),2025-04-11,0.0
899249751508,CloudTrail($),2025-04-11,0.0
899249751508,X-Ray($),2025-04-11,0.0
899249751508,Cognito($),2025-04-11,0.0
899249751508,CloudFormation($),2025-04-11,0.0
899249751508,EC2-Instances($),2025-04-12,2574.674
899249751508,EC2-Other($),2025-04-12,1030.2476
899249751508,S3($),2025-04-12,378.5164
899249751508,CloudWatch($),2025-04-12,27.3455
899249751508,VPC($),2025-04-12,120.4364
899249751508,Elastic Load Balancing($),2025-04-12,103.6916
899249751508,ElastiCache($),2025-04-12,90.24
899249751508,Relational Database Service($),2025-04-12,69.8784
899249751508,Elastic MapReduce($),2025-04-12,79.4354
899249751508,Textract($),2025-04-12,44.4105
899249751508,Rekognition($),2025-04-12,22.6116
899249751508,Elastic Container Service for Kubernetes($),2025-04-12,9.6
899249751508,EC2 Container Registry (ECR)($),2025-04-12,5.659
899249751508,Elastic File System($),2025-04-12,3.4255
899249751508,SageMaker($),2025-04-12,3.0386
899249751508,DynamoDB($),2025-04-12,0.1706
899249751508,Key Management Service($),2025-04-12,0.1401
899249751508,Cost Explorer($),2025-04-12,0.08
899249751508,SNS($),2025-04-12,0.0998
899249751508,Secrets Manager($),2025-04-12,0.0668
899249751508,Lambda($),2025-04-12,0.0238
899249751508,Route 53($),2025-04-12,0.0
899249751508,Service Catalog($),2025-04-12,0.0112
899249751508,Glue($),2025-04-12,0.0146
899249751508,SQS($),2025-04-12,0.0002
899249751508,CloudWatch Events($),2025-04-12,0.0
899249751508,Athena($),2025-04-12,0.0
899249751508,Step Functions($),2025-04-12,0.0
899249751508,Simple Workflow Service($),2025-04-12,0.0
899249751508,CloudTrail($),2025-04-12,0.0
899249751508,X-Ray($),2025-04-12,0.0
899249751508,Cognito($),2025-04-12,0.0
899249751508,CloudFormation($),2025-04-12,0.0
899249751508,EC2-Instances($),2025-04-13,2706.0885
899249751508,EC2-Other($),2025-04-13,1036.7477
899249751508,S3($),2025-04-13,401.1723
899249751508,CloudWatch($),2025-04-13,27.3623
899249751508,VPC($),2025-04-13,115.3349
899249751508,Elastic Load Balancing($),2025-04-13,102.5975
899249751508,ElastiCache($),2025-04-13,90.24
899249751508,Relational Database Service($),2025-04-13,69.8793
899249751508,Elastic MapReduce($),2025-04-13,137.1771
899249751508,Textract($),2025-04-13,22.1895
899249751508,Rekognition($),2025-04-13,4.3666
899249751508,Elastic Container Service for Kubernetes($),2025-04-13,9.6
899249751508,EC2 Container Registry (ECR)($),2025-04-13,5.659
899249751508,Elastic File System($),2025-04-13,3.4255
899249751508,SageMaker($),2025-04-13,3.0404
899249751508,DynamoDB($),2025-04-13,0.1706
899249751508,Key Management Service($),2025-04-13,0.1406
899249751508,Cost Explorer($),2025-04-13,0.09
