account_id,month,spend_x,spend_y
159245624542,2024-05-01,2800.0,
159245624542,2024-06-01,1700.0,
159245624542,2024-07-01,1900.0,
159245624542,2024-08-01,1200.0,
159245624542,2024-09-01,1200.0,
159245624542,2024-10-01,1300.0,
159245624542,2024-11-01,1400.0,
159245624542,2024-12-01,0.0,
159245624542,2025-01-01,0.0,
159245624542,2025-02-01,0.0,
159245624542,2025-03-01,0.0,
189893850600,2024-04-01,71000.0,
189893850600,2024-05-01,66000.0,
189893850600,2024-06-01,68300.0,
189893850600,2024-07-01,64400.0,
189893850600,2024-08-01,63000.0,
189893850600,2024-09-01,68300.0,
189893850600,2024-10-01,78600.0,
189893850600,2024-11-01,78100.0,
189893850600,2024-12-01,79700.0,
189893850600,2025-01-01,84400.0,
189893850600,2025-02-01,86000.0,
189893850600,2025-03-01,87600.0,
211125336551,2024-04-01,5300.0,
211125336551,2024-05-01,5500.0,
211125336551,2024-06-01,5400.0,
211125336551,2024-07-01,5900.0,
211125336551,2024-08-01,6400.0,
211125336551,2024-09-01,6200.0,
211125336551,2024-10-01,6800.0,
211125336551,2024-11-01,6400.0,
211125336551,2024-12-01,0.0,
211125336551,2025-01-01,0.0,
211125336551,2025-02-01,0.0,
211125336551,2025-03-01,0.0,
271855570343,2024-04-01,700.0,
271855570343,2024-05-01,800.0,
271855570343,2024-06-01,800.0,
271855570343,2024-07-01,800.0,
271855570343,2024-08-01,800.0,
271855570343,2024-09-01,800.0,
271855570343,2024-10-01,800.0,
271855570343,2024-11-01,700.0,
271855570343,2024-12-01,800.0,
271855570343,2025-01-01,800.0,
271855570343,2025-02-01,800.0,
271855570343,2025-03-01,800.0,
302399626617,2024-04-01,200.0,
302399626617,2024-05-01,300.0,
302399626617,2024-06-01,100.0,
302399626617,2024-07-01,0.0,
302399626617,2024-08-01,0.0,
302399626617,2024-09-01,0.0,
302399626617,2024-10-01,0.0,
302399626617,2024-11-01,0.0,
302399626617,2024-12-01,0.0,
302399626617,2025-01-01,0.0,
302399626617,2025-02-01,0.0,
302399626617,2025-03-01,0.0,
339712912282,2024-04-01,0.0,
339712912282,2024-05-01,0.0,
339712912282,2024-06-01,0.0,
339712912282,2024-07-01,0.0,
339712912282,2024-08-01,300.0,
339712912282,2024-09-01,700.0,
339712912282,2024-10-01,1000.0,
339712912282,2024-11-01,1300.0,
339712912282,2024-12-01,0.0,
339712912282,2025-01-01,0.0,
339712912282,2025-02-01,0.0,
339712912282,2025-03-01,0.0,
370214104985,2024-04-01,0.0,
370214104985,2024-05-01,0.0,
370214104985,2024-06-01,0.0,
370214104985,2024-07-01,0.0,
370214104985,2024-08-01,0.0,
370214104985,2024-09-01,0.0,
370214104985,2024-10-01,0.0,
370214104985,2024-11-01,0.0,
370214104985,2024-12-01,0.0,
370214104985,2025-01-01,0.0,
370214104985,2025-02-01,0.0,
370214104985,2025-03-01,0.0,
381492106076,2024-04-01,400.0,
381492106076,2024-05-01,3500.0,
381492106076,2024-06-01,4700.0,
381492106076,2024-07-01,5600.0,
381492106076,2024-08-01,6900.0,
381492106076,2024-09-01,2500.0,
381492106076,2024-10-01,2000.0,
381492106076,2024-11-01,2000.0,
381492106076,2024-12-01,2100.0,
381492106076,2025-01-01,2200.0,
381492106076,2025-02-01,2300.0,
381492106076,2025-03-01,2400.0,
381492193378,2024-04-01,3500.0,
381492193378,2024-05-01,4700.0,
381492193378,2024-06-01,5700.0,
381492193378,2024-07-01,6800.0,
381492193378,2024-08-01,7100.0,
381492193378,2024-09-01,6600.0,
381492193378,2024-10-01,6700.0,
381492193378,2024-11-01,6800.0,
381492193378,2024-12-01,0.0,
381492193378,2025-01-01,0.0,
381492193378,2025-02-01,0.0,
381492193378,2025-03-01,0.0,
423387369363,2024-04-01,800.0,
423387369363,2024-05-01,800.0,
423387369363,2024-06-01,800.0,
423387369363,2024-07-01,800.0,
423387369363,2024-08-01,800.0,
423387369363,2024-09-01,800.0,
423387369363,2024-10-01,800.0,
423387369363,2024-11-01,800.0,
423387369363,2024-12-01,0.0,
423387369363,2025-01-01,0.0,
423387369363,2025-02-01,0.0,
423387369363,2025-03-01,0.0,
442231926211,2024-04-01,8800.0,
442231926211,2024-05-01,8500.0,
442231926211,2024-06-01,5900.0,
442231926211,2024-07-01,100.0,
442231926211,2024-08-01,0.0,
442231926211,2024-09-01,0.0,
442231926211,2024-10-01,0.0,
442231926211,2024-11-01,0.0,
442231926211,2024-12-01,0.0,
442231926211,2025-01-01,0.0,
442231926211,2025-02-01,0.0,
442231926211,2025-03-01,0.0,
471112548387,2024-04-01,7300.0,
471112548387,2024-05-01,7200.0,
471112548387,2024-06-01,6800.0,
471112548387,2024-07-01,6700.0,
471112548387,2024-08-01,6700.0,
471112548387,2024-09-01,6700.0,
471112548387,2024-10-01,7000.0,
471112548387,2024-11-01,6900.0,
471112548387,2024-12-01,7000.0,
471112548387,2025-01-01,10200.0,
471112548387,2025-02-01,10300.0,
471112548387,2025-03-01,10400.0,
471112571211,2024-04-01,289100.0,
471112571211,2024-05-01,278300.0,
471112571211,2024-06-01,262700.0,
471112571211,2024-07-01,287100.0,
471112571211,2024-08-01,310800.0,
471112571211,2024-09-01,329600.0,
471112571211,2024-10-01,289500.0,
471112571211,2024-11-01,278300.0,
471112571211,2024-12-01,270800.0,
471112571211,2025-01-01,266700.0,
471112571211,2025-02-01,269300.0,
471112571211,2025-03-01,271900.0,
475804058290,2024-04-01,21300.0,
475804058290,2024-05-01,24400.0,
475804058290,2024-06-01,24100.0,
475804058290,2024-07-01,24700.0,
475804058290,2024-08-01,22900.0,
475804058290,2024-09-01,22400.0,
475804058290,2024-10-01,25200.0,
475804058290,2024-11-01,26200.0,
475804058290,2024-12-01,0.0,
475804058290,2025-01-01,0.0,
475804058290,2025-02-01,0.0,
475804058290,2025-03-01,0.0,
477161539263,2024-04-01,4000.0,
477161539263,2024-05-01,4000.0,
477161539263,2024-06-01,4200.0,
477161539263,2024-07-01,4900.0,
477161539263,2024-08-01,4900.0,
477161539263,2024-09-01,0.0,
477161539263,2024-10-01,0.0,
477161539263,2024-11-01,0.0,
477161539263,2024-12-01,0.0,
477161539263,2025-01-01,0.0,
477161539263,2025-02-01,0.0,
477161539263,2025-03-01,0.0,
477815026673,2024-04-01,400.0,
477815026673,2024-05-01,100.0,
477815026673,2024-06-01,100.0,
477815026673,2024-07-01,100.0,
477815026673,2024-08-01,100.0,
477815026673,2024-09-01,100.0,
477815026673,2024-10-01,100.0,
477815026673,2024-11-01,100.0,
477815026673,2024-12-01,100.0,
477815026673,2025-01-01,100.0,
477815026673,2025-02-01,100.0,
477815026673,2025-03-01,100.0,
537598503159,2024-04-01,7700.0,
537598503159,2024-05-01,7500.0,
537598503159,2024-06-01,6800.0,
537598503159,2024-07-01,6800.0,
537598503159,2024-08-01,6200.0,
537598503159,2024-09-01,7000.0,
537598503159,2024-10-01,7600.0,
537598503159,2024-11-01,7500.0,
537598503159,2024-12-01,7100.0,
537598503159,2025-01-01,7300.0,
537598503159,2025-02-01,7300.0,
537598503159,2025-03-01,7300.0,
542832536672,2024-04-01,0.0,
542832536672,2024-05-01,0.0,
542832536672,2024-06-01,0.0,
542832536672,2024-07-01,0.0,
542832536672,2024-08-01,0.0,
542832536672,2024-09-01,0.0,
542832536672,2024-10-01,0.0,
542832536672,2024-11-01,0.0,
542832536672,2024-12-01,0.0,
542832536672,2025-01-01,0.0,
542832536672,2025-02-01,0.0,
542832536672,2025-03-01,0.0,
576349278157,2024-04-01,100.0,
576349278157,2024-05-01,100.0,
576349278157,2024-06-01,100.0,
576349278157,2024-07-01,100.0,
576349278157,2024-08-01,100.0,
576349278157,2024-09-01,0.0,
576349278157,2024-10-01,0.0,
576349278157,2024-11-01,0.0,
576349278157,2024-12-01,0.0,
576349278157,2025-01-01,0.0,
576349278157,2025-02-01,0.0,
576349278157,2025-03-01,0.0,
580053151223,2024-04-01,4200.0,
580053151223,2024-05-01,4100.0,
580053151223,2024-06-01,4000.0,
580053151223,2024-07-01,4200.0,
580053151223,2024-08-01,4100.0,
580053151223,2024-09-01,3900.0,
580053151223,2024-10-01,4300.0,
580053151223,2024-11-01,4300.0,
580053151223,2024-12-01,4100.0,
580053151223,2025-01-01,4200.0,
580053151223,2025-02-01,4200.0,
580053151223,2025-03-01,4200.0,
582604545400,2024-04-01,0.0,
582604545400,2024-05-01,0.0,
582604545400,2024-06-01,0.0,
582604545400,2024-07-01,0.0,
582604545400,2024-08-01,0.0,
582604545400,2024-09-01,0.0,
582604545400,2024-10-01,0.0,
582604545400,2024-11-01,0.0,
582604545400,2024-12-01,0.0,
582604545400,2025-01-01,0.0,
582604545400,2025-02-01,0.0,
582604545400,2025-03-01,0.0,
590183666588,2024-04-01,276400.0,
590183666588,2024-05-01,284700.0,
590183666588,2024-06-01,267700.0,
590183666588,2024-07-01,274000.0,
590183666588,2024-08-01,263700.0,
590183666588,2024-09-01,275400.0,
590183666588,2024-10-01,279800.0,
590183666588,2024-11-01,285900.0,
590183666588,2024-12-01,290200.0,
590183666588,2025-01-01,320900.0,
590183666588,2025-02-01,325400.0,
590183666588,2025-03-01,329800.0,
590183673148,2024-04-01,61100.0,
590183673148,2024-05-01,50600.0,
590183673148,2024-06-01,48800.0,
590183673148,2024-07-01,48600.0,
590183673148,2024-08-01,47600.0,
590183673148,2024-09-01,48800.0,
590183673148,2024-10-01,50100.0,
590183673148,2024-11-01,49100.0,
590183673148,2024-12-01,50500.0,
590183673148,2025-01-01,51100.0,
590183673148,2025-02-01,52100.0,
590183673148,2025-03-01,53100.0,
590183908249,2024-04-01,300.0,
590183908249,2024-05-01,300.0,
590183908249,2024-06-01,300.0,
590183908249,2024-07-01,300.0,
590183908249,2024-08-01,0.0,
590183908249,2024-09-01,0.0,
590183908249,2024-10-01,0.0,
590183908249,2024-11-01,0.0,
590183908249,2024-12-01,0.0,
590183908249,2025-01-01,0.0,
590183908249,2025-02-01,0.0,
590183908249,2025-03-01,0.0,
637423614657,2024-04-01,49900.0,
637423614657,2024-05-01,32000.0,
637423614657,2024-06-01,21300.0,
637423614657,2024-07-01,21300.0,
637423614657,2024-08-01,20100.0,
637423614657,2024-09-01,20000.0,
637423614657,2024-10-01,20700.0,
637423614657,2024-11-01,20300.0,
637423614657,2024-12-01,21000.0,
637423614657,2025-01-01,21000.0,
637423614657,2025-02-01,21000.0,
637423614657,2025-03-01,21000.0,
654654138046,2024-04-01,0.0,
654654138046,2024-05-01,100.0,
654654138046,2024-06-01,300.0,
654654138046,2024-07-01,300.0,
654654138046,2024-08-01,300.0,
654654138046,2024-09-01,300.0,
654654138046,2024-10-01,300.0,
654654138046,2024-11-01,300.0,
654654138046,2024-12-01,300.0,
654654138046,2025-01-01,300.0,
654654138046,2025-02-01,300.0,
654654138046,2025-03-01,300.0,
654654145181,2024-04-01,2100.0,
654654145181,2024-05-01,2200.0,
654654145181,2024-06-01,2400.0,
654654145181,2024-07-01,2500.0,
654654145181,2024-08-01,2300.0,
654654145181,2024-09-01,2200.0,
654654145181,2024-10-01,2200.0,
654654145181,2024-11-01,2200.0,
654654145181,2024-12-01,3000.0,
654654145181,2025-01-01,3000.0,
654654145181,2025-02-01,3000.0,
654654145181,2025-03-01,3000.0,
654654208887,2024-04-01,1500.0,
654654208887,2024-05-01,2500.0,
654654208887,2024-06-01,2500.0,
654654208887,2024-07-01,2900.0,
654654208887,2024-08-01,3500.0,
654654208887,2024-09-01,3600.0,
654654208887,2024-10-01,3900.0,
654654208887,2024-11-01,3800.0,
654654208887,2024-12-01,5000.0,
654654208887,2025-01-01,5000.0,
654654208887,2025-02-01,5000.0,
654654208887,2025-03-01,5000.0,
654654394550,2024-04-01,0.0,
654654394550,2024-05-01,100.0,
654654394550,2024-06-01,300.0,
654654394550,2024-07-01,300.0,
654654394550,2024-08-01,300.0,
654654394550,2024-09-01,300.0,
654654394550,2024-10-01,300.0,
654654394550,2024-11-01,300.0,
654654394550,2024-12-01,1000.0,
654654394550,2025-01-01,1000.0,
654654394550,2025-02-01,1000.0,
654654394550,2025-03-01,1000.0,
654654497161,2024-04-01,14300.0,
654654497161,2024-05-01,15500.0,
654654497161,2024-06-01,11900.0,
654654497161,2024-07-01,11400.0,
654654497161,2024-08-01,11600.0,
654654497161,2024-09-01,12000.0,
654654497161,2024-10-01,12000.0,
654654497161,2024-11-01,11600.0,
654654497161,2024-12-01,11900.0,
654654497161,2025-01-01,12100.0,
654654497161,2025-02-01,12400.0,
654654497161,2025-03-01,12600.0,
656952484900,2024-04-01,84500.0,
656952484900,2024-05-01,85600.0,
656952484900,2024-06-01,86600.0,
656952484900,2024-07-01,88600.0,
656952484900,2024-08-01,93300.0,
656952484900,2024-09-01,92200.0,
656952484900,2024-10-01,97500.0,
656952484900,2024-11-01,100100.0,
656952484900,2024-12-01,0.0,
656952484900,2025-01-01,0.0,
656952484900,2025-02-01,0.0,
656952484900,2025-03-01,0.0,
659606126372,2024-04-01,61400.0,
659606126372,2024-05-01,64300.0,
659606126372,2024-06-01,67000.0,
659606126372,2024-07-01,57900.0,
659606126372,2024-08-01,54500.0,
659606126372,2024-09-01,56400.0,
659606126372,2024-10-01,57200.0,
659606126372,2024-11-01,51200.0,
659606126372,2024-12-01,44300.0,
659606126372,2025-01-01,45200.0,
659606126372,2025-02-01,46100.0,
659606126372,2025-03-01,47000.0,
695745283037,2024-04-01,0.0,
695745283037,2024-05-01,0.0,
695745283037,2024-06-01,0.0,
695745283037,2024-07-01,0.0,
695745283037,2024-08-01,0.0,
695745283037,2024-09-01,0.0,
695745283037,2024-10-01,0.0,
695745283037,2024-11-01,0.0,
695745283037,2024-12-01,0.0,
695745283037,2025-01-01,0.0,
695745283037,2025-02-01,0.0,
695745283037,2025-03-01,0.0,
730335596554,2024-04-01,1700.0,
730335596554,2024-05-01,3000.0,
730335596554,2024-06-01,3100.0,
730335596554,2024-07-01,3200.0,
730335596554,2024-08-01,3300.0,
730335596554,2024-09-01,3200.0,
730335596554,2024-10-01,3400.0,
730335596554,2024-11-01,3500.0,
730335596554,2024-12-01,3500.0,
730335596554,2025-01-01,3500.0,
730335596554,2025-02-01,3600.0,
730335596554,2025-03-01,3600.0,
736121233725,2024-04-01,200.0,
736121233725,2024-05-01,200.0,
736121233725,2024-06-01,200.0,
736121233725,2024-07-01,300.0,
736121233725,2024-08-01,300.0,
736121233725,2024-09-01,200.0,
736121233725,2024-10-01,200.0,
736121233725,2024-11-01,200.0,
736121233725,2024-12-01,0.0,
736121233725,2025-01-01,0.0,
736121233725,2025-02-01,0.0,
736121233725,2025-03-01,0.0,
762730909359,2024-04-01,208200.0,
762730909359,2024-05-01,213200.0,
762730909359,2024-06-01,225400.0,
762730909359,2024-07-01,268600.0,
762730909359,2024-08-01,277400.0,
762730909359,2024-09-01,300900.0,
762730909359,2024-10-01,324900.0,
762730909359,2024-11-01,322400.0,
762730909359,2024-12-01,0.0,
762730909359,2025-01-01,0.0,
762730909359,2025-02-01,0.0,
762730909359,2025-03-01,0.0,
767397730150,2024-04-01,2900.0,
767397730150,2024-05-01,3100.0,
767397730150,2024-06-01,3000.0,
767397730150,2024-07-01,3000.0,
767397730150,2024-08-01,3000.0,
767397730150,2024-09-01,3000.0,
767397730150,2024-10-01,3100.0,
767397730150,2024-11-01,3100.0,
767397730150,2024-12-01,3100.0,
767397730150,2025-01-01,3200.0,
767397730150,2025-02-01,3200.0,
767397730150,2025-03-01,3300.0,
767397827620,2024-04-01,9300.0,
767397827620,2024-05-01,9300.0,
767397827620,2024-06-01,7000.0,
767397827620,2024-07-01,1300.0,
767397827620,2024-08-01,1300.0,
767397827620,2024-09-01,1700.0,
767397827620,2024-10-01,1600.0,
767397827620,2024-11-01,1600.0,
767397827620,2024-12-01,2000.0,
767397827620,2025-01-01,2000.0,
767397827620,2025-02-01,2000.0,
767397827620,2025-03-01,2000.0,
767397877262,2024-04-01,100.0,
767397877262,2024-05-01,300.0,
767397877262,2024-06-01,300.0,
767397877262,2024-07-01,400.0,
767397877262,2024-08-01,400.0,
767397877262,2024-09-01,400.0,
767397877262,2024-10-01,400.0,
767397877262,2024-11-01,400.0,
767397877262,2024-12-01,400.0,
767397877262,2025-01-01,400.0,
767397877262,2025-02-01,400.0,
767397877262,2025-03-01,400.0,
767397937234,2024-04-01,71000.0,
767397937234,2024-05-01,72700.0,
767397937234,2024-06-01,67100.0,
767397937234,2024-07-01,71900.0,
767397937234,2024-08-01,71500.0,
767397937234,2024-09-01,71500.0,
767397937234,2024-10-01,74400.0,
767397937234,2024-11-01,73900.0,
767397937234,2024-12-01,76900.0,
767397937234,2025-01-01,119400.0,
767397937234,2025-02-01,122600.0,
767397937234,2025-03-01,91000.0,
767398050080,2024-04-01,0.0,
767398050080,2024-05-01,0.0,
767398050080,2024-06-01,62100.0,
767398050080,2024-07-01,224600.0,
767398050080,2024-08-01,241700.0,
767398050080,2024-09-01,221800.0,
767398050080,2024-10-01,231300.0,
767398050080,2024-11-01,234200.0,
767398050080,2024-12-01,237700.0,
767398050080,2025-01-01,241300.0,
767398050080,2025-02-01,244900.0,
767398050080,2025-03-01,248600.0,
807119641913,2024-04-01,800.0,
807119641913,2024-05-01,900.0,
807119641913,2024-06-01,1200.0,
807119641913,2024-07-01,1200.0,
807119641913,2024-08-01,700.0,
807119641913,2024-09-01,500.0,
807119641913,2024-10-01,500.0,
807119641913,2024-11-01,500.0,
807119641913,2024-12-01,0.0,
807119641913,2025-01-01,0.0,
807119641913,2025-02-01,0.0,
807119641913,2025-03-01,0.0,
851725259328,2024-04-01,0.0,
851725259328,2024-05-01,1100.0,
851725259328,2024-06-01,1100.0,
851725259328,2024-07-01,1500.0,
851725259328,2024-08-01,1800.0,
851725259328,2024-09-01,1900.0,
851725259328,2024-10-01,2100.0,
851725259328,2024-11-01,2000.0,
851725259328,2024-12-01,2500.0,
851725259328,2025-01-01,2500.0,
851725259328,2025-02-01,2500.0,
851725259328,2025-03-01,2500.0,
851725259472,2024-04-01,9900.0,
851725259472,2024-05-01,11700.0,
851725259472,2024-06-01,13100.0,
851725259472,2024-07-01,17200.0,
851725259472,2024-08-01,17600.0,
851725259472,2024-09-01,18300.0,
851725259472,2024-10-01,19600.0,
851725259472,2024-11-01,19600.0,
851725259472,2024-12-01,20000.0,
851725259472,2025-01-01,20400.0,
851725259472,2025-02-01,20800.0,
851725259472,2025-03-01,21300.0,
851725496687,2024-04-01,600.0,
851725496687,2024-05-01,1700.0,
851725496687,2024-06-01,3300.0,
851725496687,2024-07-01,3400.0,
851725496687,2024-08-01,3400.0,
851725496687,2024-09-01,3600.0,
851725496687,2024-10-01,3500.0,
851725496687,2024-11-01,4000.0,
851725496687,2024-12-01,9000.0,
851725496687,2025-01-01,9000.0,
851725496687,2025-02-01,9000.0,
851725496687,2025-03-01,9000.0,
863780864233,2024-04-01,0.0,
863780864233,2024-05-01,0.0,
863780864233,2024-06-01,0.0,
863780864233,2024-07-01,0.0,
863780864233,2024-08-01,0.0,
863780864233,2024-09-01,0.0,
863780864233,2024-10-01,0.0,
863780864233,2024-11-01,0.0,
863780864233,2024-12-01,0.0,
863780864233,2025-01-01,0.0,
863780864233,2025-02-01,0.0,
863780864233,2025-03-01,0.0,
891377131146,2024-04-01,0.0,
891377131146,2024-05-01,0.0,
891377131146,2024-06-01,0.0,
891377131146,2024-07-01,0.0,
891377131146,2024-08-01,3000.0,
891377131146,2024-09-01,10100.0,
891377131146,2024-10-01,10600.0,
891377131146,2024-11-01,11000.0,
891377131146,2024-12-01,11600.0,
891377131146,2025-01-01,12200.0,
891377131146,2025-02-01,12800.0,
891377131146,2025-03-01,13400.0,
905418158003,2024-04-01,300.0,
905418158003,2024-05-01,300.0,
905418158003,2024-06-01,300.0,
905418158003,2024-07-01,300.0,
905418158003,2024-08-01,300.0,
905418158003,2024-09-01,300.0,
905418158003,2024-10-01,300.0,
905418158003,2024-11-01,300.0,
905418158003,2024-12-01,300.0,
905418158003,2025-01-01,400.0,
905418158003,2025-02-01,400.0,
905418158003,2025-03-01,400.0,
905418390117,2024-04-01,2200.0,
905418390117,2024-05-01,5300.0,
905418390117,2024-06-01,5300.0,
905418390117,2024-07-01,5300.0,
905418390117,2024-08-01,5500.0,
905418390117,2024-09-01,5700.0,
905418390117,2024-10-01,5500.0,
905418390117,2024-11-01,4800.0,
905418390117,2024-12-01,4900.0,
905418390117,2025-01-01,10200.0,
905418390117,2025-02-01,10300.0,
905418390117,2025-03-01,10400.0,
906954799739,2024-04-01,15300.0,
906954799739,2024-05-01,15400.0,
906954799739,2024-06-01,13600.0,
906954799739,2024-07-01,12500.0,
906954799739,2024-08-01,12300.0,
906954799739,2024-09-01,12200.0,
906954799739,2024-10-01,13500.0,
906954799739,2024-11-01,12900.0,
906954799739,2024-12-01,13200.0,
906954799739,2025-01-01,13500.0,
906954799739,2025-02-01,13700.0,
906954799739,2025-03-01,14000.0,
919275210163,2024-04-01,400.0,
919275210163,2024-05-01,400.0,
919275210163,2024-06-01,300.0,
919275210163,2024-07-01,400.0,
919275210163,2024-08-01,400.0,
919275210163,2024-09-01,300.0,
919275210163,2024-10-01,300.0,
919275210163,2024-11-01,300.0,
919275210163,2024-12-01,300.0,
919275210163,2025-01-01,300.0,
919275210163,2025-02-01,300.0,
919275210163,2025-03-01,300.0,
973103936838,2024-04-01,500.0,
973103936838,2024-05-01,600.0,
973103936838,2024-06-01,700.0,
973103936838,2024-07-01,700.0,
973103936838,2024-08-01,500.0,
973103936838,2024-09-01,500.0,
973103936838,2024-10-01,600.0,
973103936838,2024-11-01,600.0,
973103936838,2024-12-01,600.0,
973103936838,2025-01-01,600.0,
973103936838,2025-02-01,600.0,
973103936838,2025-03-01,600.0,
975050351452,2024-04-01,1200.0,
975050351452,2024-05-01,1300.0,
975050351452,2024-06-01,1300.0,
975050351452,2024-07-01,1300.0,
975050351452,2024-08-01,1400.0,
975050351452,2024-09-01,1400.0,
975050351452,2024-10-01,1400.0,
975050351452,2024-11-01,1400.0,
975050351452,2024-12-01,3000.0,
975050351452,2025-01-01,3000.0,
975050351452,2025-02-01,3000.0,
975050351452,2025-03-01,3000.0,
985226307906,2024-04-01,0.0,
985226307906,2024-05-01,0.0,
985226307906,2024-06-01,0.0,
985226307906,2024-07-01,0.0,
985226307906,2024-08-01,0.0,
985226307906,2024-09-01,0.0,
985226307906,2024-10-01,0.0,
985226307906,2024-11-01,0.0,
985226307906,2024-12-01,0.0,
985226307906,2025-01-01,0.0,
985226307906,2025-02-01,0.0,
985226307906,2025-03-01,0.0,
992382517474,2024-04-01,900.0,
992382517474,2024-05-01,1000.0,
992382517474,2024-06-01,1100.0,
992382517474,2024-07-01,1100.0,
992382517474,2024-08-01,1100.0,
992382517474,2024-09-01,1100.0,
992382517474,2024-10-01,1100.0,
992382517474,2024-11-01,1100.0,
992382517474,2024-12-01,1000.0,
992382517474,2025-01-01,1000.0,
992382517474,2025-02-01,1000.0,
992382517474,2025-03-01,1000.0,
992382687474,2024-04-01,1900.0,
992382687474,2024-05-01,1400.0,
992382687474,2024-06-01,1400.0,
992382687474,2024-07-01,1500.0,
992382687474,2024-08-01,1900.0,
992382687474,2024-09-01,1800.0,
992382687474,2024-10-01,1800.0,
992382687474,2024-11-01,1800.0,
992382687474,2024-12-01,0.0,
992382687474,2025-01-01,0.0,
992382687474,2025-02-01,0.0,
992382687474,2025-03-01,0.0,
992382754296,2024-04-01,10000.0,
992382754296,2024-05-01,10800.0,
992382754296,2024-06-01,5600.0,
992382754296,2024-07-01,4500.0,
992382754296,2024-08-01,2200.0,
992382754296,2024-09-01,1600.0,
992382754296,2024-10-01,1500.0,
992382754296,2024-11-01,1200.0,
992382754296,2024-12-01,1300.0,
992382754296,2025-01-01,1300.0,
992382754296,2025-02-01,1400.0,
992382754296,2025-03-01,1500.0,
