account_id,month,spend
54,Jul-2024,10.7584
55,Jul-2024,156.4969
56,Jul-2024,74.4014
57,Jul-2024,1.6256
58,Jul-2024,0.8276
59,Jul-2024,104.16
60,Jul-2024,60.0
61,Jul-2024,45.0965
62,Jul-2024,76.7839
63,Jul-2024,0.0
64,Jul-2024,0.0
65,Jul-2024,137.2
66,Jul-2024,0.0
67,Jul-2024,19.6896
68,Jul-2024,16.3855
69,Jul-2024,15.223
70,Jul-2024,7.44
71,Jul-2024,0.0
72,Jul-2024,28.08
73,Jul-2024,0.0888
74,Jul-2024,0.0
75,Jul-2024,2.9559
76,Jul-2024,0.0142
77,Jul-2024,0.0
78,Jul-2024,0.6035
79,Jul-2024,0.0
80,Jul-2024,0.992
81,Jul-2024,0.0002
82,Jul-2024,2.0
83,Jul-2024,0.0
84,Jul-2024,0.0
85,Jul-2024,0.0
86,Jul-2024,0.2926
87,Jul-2024,0.25
88,Jul-2024,0.1899
89,Jul-2024,0.1012
90,Jul-2024,0.4416
91,Jul-2024,0.039
92,Jul-2024,0.1589
93,Jul-2024,0.0
94,Jul-2024,0.0
95,Jul-2024,0.0069
96,Jul-2024,0.0071
97,Jul-2024,0.0
98,Jul-2024,0.0013
99,Jul-2024,0.0
100,Jul-2024,0.0
101,Jul-2024,0.0
102,Jul-2024,0.0
103,Jul-2024,0.0
104,Jul-2024,0.0
105,Jul-2024,0.0
106,Jul-2024,0.0
107,Jul-2024,0.0
108,Jul-2024,0.0
1,Aug-2024,1229208.7434
2,Aug-2024,1140257.6417
3,Aug-2024,645352.8106
4,Aug-2024,410577.4753
5,Aug-2024,210338.3416
6,Aug-2024,85398.9077
7,Aug-2024,101278.1355
8,Aug-2024,70749.1775
9,Aug-2024,26713.4109
10,Aug-2024,34838.5949
11,Aug-2024,30369.7232
12,Aug-2024,41891.034
13,Aug-2024,30053.8973
14,Aug-2024,24752.4759
15,Aug-2024,22578.9374
16,Aug-2024,18710.8844
17,Aug-2024,11029.9205
18,Aug-2024,18284.1019
19,Aug-2024,11159.5841
20,Aug-2024,6883.4491
21,Aug-2024,12229.6151
22,Aug-2024,6040.9082
23,Aug-2024,6273.657
24,Aug-2024,4587.7933
25,Aug-2024,3609.0729
26,Aug-2024,3295.92
27,Aug-2024,2529.6
28,Aug-2024,2235.32
29,Aug-2024,2549.5414
30,Aug-2024,2386.945
31,Aug-2024,780.447
32,Aug-2024,1562.7672
33,Aug-2024,1949.6956
34,Aug-2024,1541.0497
35,Aug-2024,1605.96
36,Aug-2024,1765.2367
37,Aug-2024,1326.6511
38,Aug-2024,0.0664
39,Aug-2024,908.4619
40,Aug-2024,1028.1582
41,Aug-2024,893.5906
42,Aug-2024,738.4179
43,Aug-2024,424.7865
44,Aug-2024,881.8574
45,Aug-2024,554.929
46,Aug-2024,573.5484
47,Aug-2024,188.9638
48,Aug-2024,482.1753
49,Aug-2024,392.19
50,Aug-2024,85.7296
51,Aug-2024,312.5155
52,Aug-2024,14.2596
53,Aug-2024,19.9824
54,Aug-2024,120.757
55,Aug-2024,184.1441
56,Aug-2024,74.4085
57,Aug-2024,396.9094
58,Aug-2024,0.8276
59,Aug-2024,104.16
60,Aug-2024,60.0
61,Aug-2024,44.204
62,Aug-2024,70.5109
63,Aug-2024,0.0
64,Aug-2024,0.002
65,Aug-2024,0.0
66,Aug-2024,0.0
67,Aug-2024,13.7026
68,Aug-2024,22.4054
69,Aug-2024,14.727
70,Aug-2024,7.44
71,Aug-2024,0.0
72,Aug-2024,0.0
73,Aug-2024,45.3872
74,Aug-2024,0.0
75,Aug-2024,2.9559
76,Aug-2024,0.0142
77,Aug-2024,0.0
78,Aug-2024,0.8763
79,Aug-2024,0.0
80,Aug-2024,0.992
81,Aug-2024,0.0001
82,Aug-2024,0.0
83,Aug-2024,0.0
84,Aug-2024,0.0
85,Aug-2024,0.076
86,Aug-2024,0.2926
87,Aug-2024,0.25
88,Aug-2024,0.1434
89,Aug-2024,0.102
90,Aug-2024,0.2215
91,Aug-2024,0.0341
92,Aug-2024,0.0
93,Aug-2024,0.0
94,Aug-2024,0.0
95,Aug-2024,0.0172
96,Aug-2024,0.0067
97,Aug-2024,0.0
98,Aug-2024,0.0012
99,Aug-2024,0.0
100,Aug-2024,0.0
101,Aug-2024,0.0
102,Aug-2024,0.0
103,Aug-2024,0.0
104,Aug-2024,0.0
105,Aug-2024,0.0
106,Aug-2024,0.0
107,Aug-2024,0.0
108,Aug-2024,0.0
1,Sep-2024,1175191.2645
2,Sep-2024,1082603.4934
3,Sep-2024,642274.6417
4,Sep-2024,408346.4327
5,Sep-2024,204394.3796
6,Sep-2024,79590.0021
7,Sep-2024,96387.7261
8,Sep-2024,68762.5041
9,Sep-2024,55298.4892
10,Sep-2024,33834.31
11,Sep-2024,32036.5707
12,Sep-2024,46131.0254
13,Sep-2024,30958.5198
14,Sep-2024,24910.0112
15,Sep-2024,18334.9869
16,Sep-2024,15826.8196
17,Sep-2024,22936.9522
18,Sep-2024,15514.9528
19,Sep-2024,12255.6271
20,Sep-2024,6526.7466
21,Sep-2024,9016.9082
22,Sep-2024,5635.5526
23,Sep-2024,6321.0109
24,Sep-2024,4278.0986
25,Sep-2024,3235.0433
26,Sep-2024,3189.6
27,Sep-2024,2601.935
28,Sep-2024,2271.22
29,Sep-2024,1979.2407
30,Sep-2024,1808.257
31,Sep-2024,1135.1775
32,Sep-2024,1545.5022
33,Sep-2024,1952.9007
34,Sep-2024,1636.8595
35,Sep-2024,1555.2
36,Sep-2024,1666.8273
37,Sep-2024,1451.7152
38,Sep-2024,0.0582
39,Sep-2024,1008.6367
40,Sep-2024,990.9359
41,Sep-2024,889.9641
42,Sep-2024,734.2094
43,Sep-2024,630.0351
44,Sep-2024,914.9884
45,Sep-2024,504.8679
46,Sep-2024,572.3826
47,Sep-2024,166.2169
48,Sep-2024,466.6231
49,Sep-2024,367.2
50,Sep-2024,77.1008
51,Sep-2024,302.5152
52,Sep-2024,14.1586
53,Sep-2024,411.5056
54,Sep-2024,103.1175
55,Sep-2024,82.7582
56,Sep-2024,72.0031
57,Sep-2024,400.0
58,Sep-2024,0.8276
59,Sep-2024,100.8
60,Sep-2024,60.0
61,Sep-2024,39.6094
62,Sep-2024,55.3925
63,Sep-2024,0.0
64,Sep-2024,0.0
65,Sep-2024,0.0
66,Sep-2024,0.0
67,Sep-2024,16.0864
68,Sep-2024,13.5902
69,Sep-2024,9.095
70,Sep-2024,7.2
71,Sep-2024,0.0
72,Sep-2024,0.0
73,Sep-2024,0.0
74,Sep-2024,0.0
75,Sep-2024,2.7948
76,Sep-2024,0.0142
77,Sep-2024,0.0
78,Sep-2024,1.0352
79,Sep-2024,0.0
80,Sep-2024,0.96
81,Sep-2024,0.0001
82,Sep-2024,0.0
83,Sep-2024,0.0
84,Sep-2024,0.0
85,Sep-2024,0.0
86,Sep-2024,0.2926
87,Sep-2024,0.2419
88,Sep-2024,0.0688
89,Sep-2024,0.1013
90,Sep-2024,0.1765
91,Sep-2024,0.0581
92,Sep-2024,0.0
93,Sep-2024,0.0
94,Sep-2024,0.0
95,Sep-2024,0.0067
96,Sep-2024,0.0058
97,Sep-2024,0.0
98,Sep-2024,0.0009
99,Sep-2024,0.0
100,Sep-2024,0.0
101,Sep-2024,0.0
102,Sep-2024,0.0
103,Sep-2024,0.0
104,Sep-2024,0.0
105,Sep-2024,0.0
106,Sep-2024,0.0
107,Sep-2024,0.0
108,Sep-2024,0.0
1,Oct-2024,1154939.2021
2,Oct-2024,1160716.2421
3,Oct-2024,666261.7595
4,Oct-2024,419459.553
5,Oct-2024,212327.6791
6,Oct-2024,82736.7846
7,Oct-2024,72924.9649
8,Oct-2024,71858.7829
9,Oct-2024,89805.6264
10,Oct-2024,34495.3363
11,Oct-2024,33178.9575
12,Oct-2024,2601.4362
13,Oct-2024,29302.5918
14,Oct-2024,26926.9809
15,Oct-2024,14707.2308
16,Oct-2024,17409.6531
17,Oct-2024,19105.2597
18,Oct-2024,14744.4972
19,Oct-2024,13861.8588
20,Oct-2024,6430.2828
21,Oct-2024,9100.9602
22,Oct-2024,8286.1084
23,Oct-2024,6438.6655
24,Oct-2024,4450.6409
25,Oct-2024,3353.15
26,Oct-2024,3295.92
27,Oct-2024,2531.3
28,Oct-2024,2296.0942
29,Oct-2024,2146.2062
30,Oct-2024,2023.44
31,Oct-2024,1558.1556
32,Oct-2024,1785.8531
33,Oct-2024,2060.585
34,Oct-2024,1825.1122
35,Oct-2024,1605.96
36,Oct-2024,1716.8431
37,Oct-2024,1144.72
38,Oct-2024,0.0632
39,Oct-2024,1003.3962
40,Oct-2024,1010.393
41,Oct-2024,922.8895
42,Oct-2024,742.5241
43,Oct-2024,752.3842
44,Oct-2024,931.1397
45,Oct-2024,501.6565
46,Oct-2024,513.0403
47,Oct-2024,170.7941
48,Oct-2024,482.1683
49,Oct-2024,379.44
50,Oct-2024,70.9697
51,Oct-2024,312.5386
52,Oct-2024,15.9238
53,Oct-2024,1450.8727
54,Oct-2024,86.6533
55,Oct-2024,263.4821
56,Oct-2024,74.4019
57,Oct-2024,43.5987
58,Oct-2024,0.8276
59,Oct-2024,104.16
60,Oct-2024,60.0
61,Oct-2024,49.2127
62,Oct-2024,33.4137
63,Oct-2024,0.0
64,Oct-2024,0.0
65,Oct-2024,0.0
66,Oct-2024,0.0
67,Oct-2024,15.0377
68,Oct-2024,10.7883
69,Oct-2024,2.621
70,Oct-2024,7.44
71,Oct-2024,0.0
72,Oct-2024,0.0
73,Oct-2024,0.0
74,Oct-2024,1.3168
75,Oct-2024,2.9559
76,Oct-2024,0.0142
77,Oct-2024,0.0
78,Oct-2024,0.7806
79,Oct-2024,0.0
80,Oct-2024,0.992
81,Oct-2024,0.0001
82,Oct-2024,0.0
83,Oct-2024,0.0
84,Oct-2024,0.0
85,Oct-2024,0.0
86,Oct-2024,0.2923
87,Oct-2024,0.25
88,Oct-2024,0.1538
89,Oct-2024,0.1032
90,Oct-2024,0.052
91,Oct-2024,0.0528
92,Oct-2024,0.0
93,Oct-2024,0.0
94,Oct-2024,0.0
95,Oct-2024,0.012
96,Oct-2024,0.0067
97,Oct-2024,0.0
98,Oct-2024,0.001
99,Oct-2024,0.0
100,Oct-2024,0.0
101,Oct-2024,0.0
102,Oct-2024,0.0
103,Oct-2024,0.0
104,Oct-2024,0.0
105,Oct-2024,0.0
106,Oct-2024,0.0
107,Oct-2024,0.0
108,Oct-2024,0.0
1,Nov-2024,1136747.1307
2,Nov-2024,1113284.0283
3,Nov-2024,621542.6176
4,Nov-2024,412264.5571
5,Nov-2024,201009.2494
6,Nov-2024,78001.2508
7,Nov-2024,68001.1165
8,Nov-2024,68692.1184
9,Nov-2024,114750.1143
10,Nov-2024,33388.8988
11,Nov-2024,32689.3818
12,Nov-2024,2375.7954
13,Nov-2024,30131.9821
14,Nov-2024,25948.6442
15,Nov-2024,13297.3926
16,Nov-2024,16462.2161
17,Nov-2024,18386.0127
18,Nov-2024,15104.2957
19,Nov-2024,12164.7816
20,Nov-2024,8090.6576
21,Nov-2024,8691.26
22,Nov-2024,5614.815
23,Nov-2024,6593.0424
24,Nov-2024,4117.1413
25,Nov-2024,3256.9753
26,Nov-2024,3189.6
27,Nov-2024,2449.701
28,Nov-2024,2312.5534
29,Nov-2024,2019.874
30,Nov-2024,2074.348
31,Nov-2024,1347.942
32,Nov-2024,1728.256
33,Nov-2024,1893.8993
34,Nov-2024,1850.1537
35,Nov-2024,1555.2
36,Nov-2024,1702.0304
37,Nov-2024,1574.7432
38,Nov-2024,1402.5554
39,Nov-2024,979.765
40,Nov-2024,1011.0431
41,Nov-2024,856.7601
42,Nov-2024,754.2154
43,Nov-2024,873.3846
44,Nov-2024,925.6352
45,Nov-2024,402.8013
46,Nov-2024,469.4216
47,Nov-2024,163.434
48,Nov-2024,466.5793
49,Nov-2024,367.2
50,Nov-2024,56.4736
51,Nov-2024,302.3142
52,Nov-2024,16.3045
53,Nov-2024,0.0
54,Nov-2024,104.4416
55,Nov-2024,25.4247
56,Nov-2024,72.0019
57,Nov-2024,0.0
58,Nov-2024,0.8276
59,Nov-2024,17.78
60,Nov-2024,60.0
61,Nov-2024,45.9549
62,Nov-2024,16.299
63,Nov-2024,0.0
64,Nov-2024,0.0
65,Nov-2024,0.0
66,Nov-2024,0.0
67,Nov-2024,14.4138
68,Nov-2024,7.3397
69,Nov-2024,4.738
70,Nov-2024,7.2
71,Nov-2024,0.0
72,Nov-2024,0.0
73,Nov-2024,0.0
74,Nov-2024,0.0
75,Nov-2024,2.8606
76,Nov-2024,0.0142
77,Nov-2024,25.11
78,Nov-2024,0.5147
79,Nov-2024,0.0
80,Nov-2024,0.96
81,Nov-2024,0.0001
82,Nov-2024,0.0
83,Nov-2024,0.0
84,Nov-2024,0.0
85,Nov-2024,0.0
86,Nov-2024,0.2926
87,Nov-2024,0.2419
88,Nov-2024,0.1034
89,Nov-2024,0.1042
90,Nov-2024,0.0
91,Nov-2024,0.0376
92,Nov-2024,0.0
93,Nov-2024,0.0
94,Nov-2024,0.0
95,Nov-2024,0.0092
96,Nov-2024,0.0059
97,Nov-2024,0.0
98,Nov-2024,0.0009
99,Nov-2024,0.0
100,Nov-2024,0.0
101,Nov-2024,0.0
102,Nov-2024,0.0
103,Nov-2024,0.0
104,Nov-2024,0.0
105,Nov-2024,0.0
106,Nov-2024,0.0
107,Nov-2024,0.0
108,Nov-2024,0.0
1,Dec-2024,1143911.5622
2,Dec-2024,1206645.4041
3,Dec-2024,676806.6838
4,Dec-2024,428046.2501
5,Dec-2024,207326.6744
6,Dec-2024,82633.6966
7,Dec-2024,71284.6702
8,Dec-2024,70284.6308
9,Dec-2024,144224.4675
10,Dec-2024,34567.0443
11,Dec-2024,33646.4607
12,Dec-2024,1113.7596
13,Dec-2024,31773.3723
14,Dec-2024,27916.9534
15,Dec-2024,17124.2662
16,Dec-2024,17772.9384
17,Dec-2024,18877.7312
18,Dec-2024,19305.2647
19,Dec-2024,10940.7867
20,Dec-2024,16884.4765
21,Dec-2024,8930.7598
22,Dec-2024,5969.6556
23,Dec-2024,6794.4687
24,Dec-2024,4310.5388
25,Dec-2024,3365.4273
26,Dec-2024,3295.92
27,Dec-2024,2534.064
28,Dec-2024,2331.32
29,Dec-2024,2230.0975
30,Dec-2024,2517.434
31,Dec-2024,1535.0604
32,Dec-2024,1786.2912
33,Dec-2024,1646.5125
34,Dec-2024,2018.6277
35,Dec-2024,1607.04
36,Dec-2024,1766.0729
37,Dec-2024,2105.6731
38,Dec-2024,2491.6907
39,Dec-2024,1095.979
40,Dec-2024,1032.7613
41,Dec-2024,926.731
42,Dec-2024,1002.6878
43,Dec-2024,1010.3192
44,Dec-2024,943.8004
45,Dec-2024,465.108
46,Dec-2024,565.1606
47,Dec-2024,170.961
48,Dec-2024,482.1554
49,Dec-2024,379.44
50,Dec-2024,53.5852
51,Dec-2024,312.5548
52,Dec-2024,14.2718
53,Dec-2024,0.0
54,Dec-2024,102.8919
55,Dec-2024,29.4777
56,Dec-2024,74.4022
57,Dec-2024,0.0
58,Dec-2024,0.8276
59,Dec-2024,0.0
60,Dec-2024,60.0
61,Dec-2024,49.8524
62,Dec-2024,18.0922
63,Dec-2024,0.0
64,Dec-2024,0.0
65,Dec-2024,0.0
66,Dec-2024,0.0
67,Dec-2024,13.2136
68,Dec-2024,7.6045
69,Dec-2024,6.281
70,Dec-2024,7.44
71,Dec-2024,71.765
72,Dec-2024,0.0
73,Dec-2024,0.0806
74,Dec-2024,5.9511
75,Dec-2024,2.9559
